Drug,Microbe,Label,Drug_ID,Microbe_ID
"(5Z)-2-(1,1-dichloro-3,3-dimethylbutyl)-5-[(3-methoxyphenyl)methylidene]-1,3-oxazolidin-4-one",Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC),0,80,71
Zinc,Schistosoma,0,1328,134
Oleanolic Acid,Francisella novicida,0,1045,74
dF21-10K,Aspergillus niger,0,1360,16
Cefditoren,Acinetobacter sp.,0,544,5
Diterpene phytol,Pseudoalteromonas sp.,0,688,124
"14-dehydroxy-11,12-didehydroandrographolide- 3,19-bis(succinic acid) potasium sodium salt",Acinetobacter oleiovorans,0,163,4
Ciprofloxacin,Thermus thermophilus,0,590,168
Zinc,Streptococcus pyogenes,0,1328,160
Rosmarinic acid,Pseudomonas aeruginosa,1,1159,125
"3,4-Dichloro-cinnamaldehyde",Vibrio harveyi,1,253,176
Chlorhexidine acetate,Staphylococcus caprae,0,576,143
Silver Ion,Proteus vulgaris,0,1192,122
C16-33,Candida glabrata,0,504,36
Tazobactam ,Escherichia coli,1,1248,69
cis-2-dodecenoic acid,Citrobacter freundii,0,1352,43
Irinotecan,Providencia stuartii,0,835,123
D-Methionine,Streptococcus salivarius,0,638,161
Methacycline,Actinomyces oris,0,929,7
"N-((1E)-{4-ethoxy-3-[(8-oxo-1,5,6,8-tetrahydro-2H-1,5-methanopyrido[1,2-a][1,5]diazocin-3(4H)-yl)methyl]phenyl}methylene)-3,4,5-trihydroxybenzohydrazide",Listeria monocytogenes,0,965,104
S-phenyl-L-cysteine sulfoxide,Aspergillus fumigatus,0,1173,15
kappa-Pyrosulfite,Human herpesvirus 3,0,1368,88
epsilon-viniferin,Actinoplanes missouriensis,0,1365,8
(2R)-2-amino-3-phenylmethanesulfinylpropanoic acid,Aggregatibacter actinomycetemcomitans,0,47,11
Sennidin A,Bacteroides uniformis,0,1188,25
(2S)-2-amino-4-bromopent-4-enoic acid,Staphylococcus epidermis,1,55,147
Ciprofloxacin lactate,Escherichia coli,1,591,69
4-bromo-5-(bromomethylene)-3-(1-(2-(2-(2-azidoethoxy)ethoxy)ethoxy)butyl)-2(5H)-furanone,Enterobacter cloacae,0,342,63
7-formylindole,Pseudomonas aeruginosa,1,405,125
D-Aspartate,Helicobacter pylori ,0,631,82
Coprinuslactone,Mycobacterium avium,0,615,110
"2-(4,5-dibromo-1-methyl-1H-pyrrol-2yl)-5-(4-nitrophenyl)-1,3,4-oxadiazole",Staphylococcus aureus,1,200,141
"(2S,3R,4S,5S,6R)-3-(2-(1H-Indol-3-yl)acetamido)-6-(acetoxymethyl)tetrahydro-2H-pyran-2,4,5-triyl triacetate",Enterococcus faecium,0,56,67
Cyclacillin,Clostridium perfringens ,1,621,48
Doripenem,Lysinibacillus sphaericus,0,692,106
"L-744,832",Vibrio parahaemolyticus,0,865,177
Methyl eugenol,Proteus mirabilis,0,932,121
Protocatechuic acid,Hepatitis C virus,0,1119,86
Sodium sulfate,Eubacterium ramulus,0,1209,72
Limonene,Shewanella oneidensis,0,899,137
Clotrimazole,Candida albicans,1,604,34
Avibactam,Enterobacter cloacae,1,454,63
3-Chloro-5-[(2-chloroethoxy)]-4-[(4-methylphenylsulfanyl)]-2(5H)-furanone,Hepatitis C Virus ,0,280,85
3-Chloro-5-[(2-chloroethoxy)]-4-[(4-methylphenylsulfanyl)]-2(5H)-furanone,Streptococcus sobrinus,0,280,164
4-Chloro-2-fluoro-DL-phenylalanine,Burkholderia cenocepacia,0,323,28
2(5H)-furanone,Pichia anomala,0,167,117
"(2E)-1-(3 ,4 ,5 -trimethoxyphenyl)-3-(2-naphthyl)-2-propen-1-one",Amycolatopsis orientalis,0,24,12
2-amino-6-chlorobenzoic acid,Burkholderia cenocepacia,1,233,28
Lorazepam,Human immunodeficiency virus,0,906,91
Human beta-defensin 3,Staphylococcus epidermidis,1,809,146
Na-Benzoate,Aeromonas sobria,0,1004,10
Pyrogallol,Vibrio campbellii,1,1125,174
2- geranyloxy-1-(2-methylbutanoyl)phloroglucinol,Aeromonas hydrophila,0,178,9
Butyl gallate,Gardnerella vaginalis,0,502,76
VS2,Serratia marcescens,0,1305,136
Glycomonoterpenes (G-citral),Hafnia alvei,0,785,79
"2-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-5-styryl-1,3,4-oxadiazole",Pseudomonas aeruginosa,1,199,125
2-(Aminomethyl)-L-phenylalanine,Staphylococcus aureus,1,211,141
Octadecyl gallate,Streptococcus sanguinis,0,1041,162
Cecropin B,Achromobacter xylosoxidans,0,535,1
Lactoferricin B,Bacteroides fragilis,0,891,24
3-(Trifluoromethyl)phenylalanine,Pseudomonas putida,0,275,130
"3,5-Dimethyl benzyl dodecyl beta-maltoside",Influenza B virus,0,258,96
Myricitrin,Bacillus licheniformis,0,951,20
Fleroxacin,Clostridium bacilli,0,740,44
"(Z)-5-decylidenethiazolidine-2,4-dione",Plasmodium falciparum,0,110,118
Cefazolin,Escherichia coli,1,543,69
Posaconazole,Serratia liquefaciens,0,1111,135
Vitamin E,Helicobacter pylori ,0,1317,82
Clozapine,Bacillus amyloliquefaciens,0,607,17
Gallium Nitrate,Streptococcus pyogenes,0,770,160
Triclosan ,Bacillus anthracis,1,1285,18
Tigecycline,Escherichia coli,1,1272,69
Epigallocatechin Gallate,Vibrio parahaemolyticus,0,710,177
Cloxacillin,Listeria monocytogenes,1,606,104
5-(dibromomethylene)-3-(1-bromobutyl)-2(5H)-furanone,Enterococcus faecalis,0,369,66
Amoxicillin,Salmonella enterica,0,435,133
"(2E)-1-(2 ,5 -dimethoxyphenyl)-3-(2-naphthyl)-2-propen-1-one",Pseudomonas aeruginosa,1,22,125
P10,Streptococcus salivarius,0,1057,161
M8-33,Streptococcus sanguinis,1,912,162
Chrysin,Escherichia coli,1,580,69
Cinnamaldehyde,Burkholderia cenocepacia,1,585,28
N-decanoyl-L- homoserine benzyl ester,Citrobacter freundii,0,990,43
BisEDT-RIP,Francisella novicida,0,490,74
Streptomycin,Escherichia coli,1,1216,69
Avibactam,Marinobacter hydrocarbonoclasticus,0,454,107
Coprinuslactone,Candida dubliniensis,0,615,35
Esculin hydrate,Burkholderia cenocepacia,1,717,28
VSL2,Acinetobacter nosocomialis,0,1306,3
Clofazimine,Bacillus anthracis,0,602,18
Stearic acid,Micrococcus luteus,0,1214,108
Hesperetin,Staphylococcus aureus,1,798,141
Benzyl decyl beta-maltoside,Stenotrophomonas maltophilia,0,480,151
"13-(2-chloroquinolin-3-yl)-3,3-dimethyl-1H,2H,3H,4H,6H,11H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",Candida albicans,1,156,34
Na-Pyrosulfite,Escherichia coli,1,1006,69
Methyl indole-7-carboxylate,Candida dubliniensis,0,934,35
(Z)-4-bromo-5-(bromomethylene)-3-ethyl-2(5H)-furanone,Salmonella enterica,1,105,133
"(5E)-5-decylidene-1,3-thiazolidine-2,4-dione",Baker's yeast,0,72,27
D/L-Aspartate,Streptococcus salivarius,0,646,161
4-hydroxy coumarin,Corynebacterium ammoniagenes,0,355,50
Coumarin,Escherichia coli,1,616,69
5- hydroxyethyl-3-tetradecanoyltetramic acid,Staphylococcus aureus,1,366,141
L-fucose cluster,Lysinibacillus sphaericus,0,875,106
"(2E)-1-(2 ,4 ,5 -trimethoxyphenyl)-3-(2-chloro-quinolin-3-yl)-2-propen-1-one",Chromobacterium violaceum,0,20,42
S6L3-33,Streptococcus pneumoniae,0,1175,158
Enalapril,Bacillus anthracis,0,702,18
Gemifloxacin,Human herpesvirus 3,0,777,88
"1-[2-(3-bromo-4-hydroxy-5-methoxyphenyl)-5-(3,4,5-trimethoxyphenyl)-1,3,4-oxadiazol-3(2H)-yl]ethanone",Streptococcus mutans,1,134,155
6-MO-LF11-227,Influenza B virus,0,395,96
Ceftazidime,Morganella morganii,1,560,109
Undecyl beta-maltoside,Bacteroides eggerthii,0,1300,23
Myxinidin3,Pseudomonas aeruginosa,1,958,125
S-phenyl-L-cysteine sulfoxide,Halomonas pacifica,0,1173,81
Benzoylperoxide,Propionibacterium acnes,1,479,120
"Dihydroxybenzoic Acid (2,3-DHBA)",Vibrio anguillarum,0,679,173
Furanone 56,Salmonella enterica,1,752,133
Zeaxanthin,Streptococcus pyogenes,0,1326,160
Tenofovir,Vibrio parahaemolyticus,0,1256,177
Darunavir,Marinobacter hydrocarbonoclasticus,0,658,107
5-(dibromomethylene)-3-butyl-2(5H)-furanone,Obesumbacterium proteus,0,371,115
S-(2-thienyl)-L-cysteine,Streptococcus mutans,1,1166,155
2-amino-3-(propane-1-sulfinyl)propanoic acid,Streptococcus salivarius,0,230,161
Zinc sulfate,Staphylococcus aureus,1,1332,141
NA-CATH,Burkholderia thailandensis,1,997,32
den-SB056,Pseudomonas aeruginosa,1,1361,125
"5,7,8,4-Tetramethoxyflavone",Vibrio harveyi,1,364,176
Myxinidin2,Staphylococcus aureus,1,957,141
NaCl,Klebsiella planticola,0,1007,98
(2E)-1-(4 -methoxyphenyl)-3-(2-naphthyl)-2-propen-1-one,Enterococcus faecalis,1,28,66
Sulfisoxazole ,Baker's yeast,0,1237,27
Tomentosin,Staphylococcus epidermis,0,1281,147
N-Acetylcysteine,Coagulase- negative staphylococci,1,984,49
5-Bromoindole,Clostridium bacilli,0,376,44
Ibuprofen,Varicella-zoster virus,0,819,172
Peppermint oil,Aeromonas hydrophila,1,1085,9
"1-[2-(naphthalen-1-yl)-5-(3,4,5-trimethoxyphenyl)-1,3,4-oxadiazol-3(2H)-yl]ethanone",Streptococcus mutans,1,135,155
Daptomycin,Aquifex aeolicus,0,657,13
Eugenol,Candida tropicalis,0,726,41
"(10R,11R)-Hydnocarpin",Kocuria rhizophila,0,1,101
Diphenyl disulphide,Listeria monocytogenes,0,684,104
"(2E)-1-(1 ,3 -benzodioxol-5-yl)-3-(2-naphthyl)-2-propen-1-one",Morganella morganii,0,16,109
Pa-MAP,Kocuria rhizophila,0,1063,101
4-nitro-cinnamaldehyde,Providencia stuartii,0,358,123
3-(4-Pyridinyl)alanine,Yersinia enterocolitica,0,271,179
2-(2-(2-Chloroacetamido)-5-fluorophenyl)-2-oxo-N-( prop-2-yn-1-yl)acetamide,Streptococcus mutans,0,186,155
"2-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-5-(2,4-dichlorophenyl)-1,3,4-oxadiazole",Coagulase- negative staphylococci,0,192,49
"N-((2R,3R,4S,5S,6R)-2,4,5-Trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-3-yl)octanamide",Enterococcus faecium,0,969,67
Ciclopirox ethanolamine,Candida albicans,1,583,34
Benzathine benzylpenicillin,Neisseria gonorrhoeae,1,473,114
N -(pyridin-3-yl-methylene)benzohydrazide,Bacteroides vulgatus,0,962,26
AAP2,Mycobacterium leprae,0,414,111
Amoxicillin,Listeria monocytogenes,1,435,104
Hamamelitannin,Staphylococcus chromogenes,1,794,144
Phenyl-arginine-b-naphthylamide,Clostridium leptum,0,1092,45
Curcumin,Enterobacter ludwigi,1,619,64
Oseltamivir,Mycobacterium smegmatis,0,1051,112
Rosmarinic acid,Burkholderia multivorans,0,1159,30
Cyclacillin,Proteus mirabilis,0,621,121
4-hydroxy coumarin,Shigella flexneri,0,355,138
Sorbitol,Human herpesvirus 3,0,1210,88
Sulfadoxine,Shewanella oneidensis,0,1226,137
Cefoxitin,Streptococcus pneumoniae,1,556,158
Indole-3-acetaldehyde,Kocuria rhizophila,0,828,101
Butyl gallate,Cryptococcus neoformans,0,502,52
Bergamottin,Escherichia coli,1,482,69
Vanillin,Escherichia coli,1,1309,69
Netilmicin,Bacillus anthracis,0,1016,18
D-Proline,Mycobacterium leprae,0,640,111
(Z)-4-bromo-5-(bromomethylene)-3-hexyl-2(5H)-furanone,Staphylococcus haemolyticus,0,106,149
Oxacillin,Clostridium perfringens ,1,1052,48
"2-bromo-4-methyl-6-(3,4,5-tribromo-1H-pyrrole-2-carbonyl)phenol",Acinetobacter sp.,0,236,5
Cyclobutanamine,Pseudomonas aeruginosa,1,622,125
NA-CATH,Staphylococcus aureus,1,997,141
Indole,Escherichia coli,1,827,69
Chlorhexidine,Citrobacter freundii,0,575,43
Cycloserine ,Serratia liquefaciens,0,624,135
5 alpha-Epoxyalantolactone,Staphylococcus cohnii,0,363,145
D-Proline,Candida glabrata,0,640,36
2-(Trifluoromethyl)-D-phenylalanine,Staphylococcus aureus,1,212,141
"1-[2-(2-nitrophenyl)-5-phenyl-1,3,4-oxadiazol-3(2H)-yl]ethanone",Streptococcus salivarius,0,132,161
1-(4-amino-2-hydroxyphenyl)ethan-1-one,Enterobacter cloacae,0,123,63
Hesperetin,Thermus thermophilus ,0,798,169
14-Glycinyl andrographolide hydrochloride,Pseudomonas aeruginosa,1,161,125
"1-{6-nitro-4-phenyl-2-[(E)-2-(3,4,5-trimethoxyphenyl)ethenyl]quinolin-3-yl}ethan-1-one",Bacillus subtilis,1,144,21
3-(4-fluorophenyl)-5-(3-ethoxy- 4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Acinetobacter oleiovorans,0,273,4
"13-(2-chloro-6-methylquinolin-3-yl)-3,3-dimethyl-1H,2H,3H,4H,6H,11H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",Streptococcus mitis,0,152,154
"3,3-dimethyl-13-{7-methyl-[1,2,3,4]tetrazolo[1,5-a]quinolin-4-yl}-1H,2H,3H,4H,6H,11H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",Human respiratory syncytial virus B,0,247,94
Arbekacin,Streptococcus pneumoniae serotype 4,0,445,159
Dolutegravir,Human immunodeficiency virus 1,1,691,92
Shikonin,Acinetobacter nosocomialis,0,1190,3
Furanone-2,Candida guiliermondi,0,755,37
Catechin gallate,Cronobacter sakazakii,0,532,51
"Phenol,2,4-bis(1,1-dimethylethyl)",Influenza B virus,0,1090,96
Dibenzyl disulphide,Actinomyces oris,1,671,7
2-(2-(2-Azidoacetamido)phenyl)-2-oxo-N-(prop-2-yn-1-yl)acetamide,Cryptococcus neoformans,0,185,52
4-Ethylcatechol,Mycobacterium avium,0,326,110
Competence Stimulating Peptide,Aeromonas hydrophila,0,613,9
Protamine sulphate,Cronobacter sakazakii,0,1118,51
Silver nanoparticles,Staphylococcus aureus,1,1194,141
"Triethyl[3-({33-[2-(triethylazaniumyl)ethoxy]-10,15,20,25,27,29,31,34-octakis[3-(triethylazaniumyl)propoxy]hexacyclo[21.2.2.2.2.2.2]pentatriaconta-1(25),3,5,8,10,13,15,18,20,23,26,28,30,32,34-pentadecaen-4-yl}oxy)propyl]azanium decabromide",Staphylococcus aureus,1,1287,141
N-decanoyl-L- homoserine benzyl ester,Aspergillus fumigatus,0,990,15
Carvacrol,Enterobacter cloacae,0,529,63
Lymecycline,Streptococcus pneumoniae,0,909,158
(2E)-1-(5-clorotiophen-2-yl)-3-(3-methoxy-4-benzyloxi-phenyl)-2-propen-1-one,Streptococcus mutans,1,29,155
Carboxymethyl chitosan,Staphylococcus epidermidis,1,525,146
2-Hydroxychalcone,Staphylococcus epidermis,0,220,147
M8G2,Acinetobacter baumannii,0,913,2
Coumarin,Candida tropicalis,0,616,41
Clioquinol,Marinobacter hydrocarbonoclasticus,0,601,107
Bifonazole,Mycobacterium smegmatis,0,487,112
"1,3-dimethyl-6-(4-methylphenyl)-5-[3-(4-methylphenyl)-1-phenyl-1H-pyrazol-4-yl]-1H,2H,3H,4H,5H,6H-pyrimido[4,5-d][1,3]diazine-2,4-dione",Candida parapsilosis,0,117,39
Indole,Burkholderia cenocepacia,1,827,28
Lorazepam,Candida albicans,1,906,34
Gallocatechin,Citrobacter freundii,0,772,43
Tet-20,Staphylococcus haemolyticus,0,1260,149
Yohimbine hydrochloride,Morganella morganii,0,1323,109
"(2E)-1-(3 ,4 -dimethoxyphenyl)-3-(2-naphthyl)-2-propen-1-one",Enterococcus faecalis,1,25,66
DJK5,Acinetobacter baumannii,1,649,2
DJK5,Klebsiella pneumoniae,1,649,99
"Dihydroxybenzoic Acid (2,4-DHBA)",Clostridium bacilli,0,680,44
Farnesol,Streptococcus gordonii,0,732,153
Gallic Acid,Staphylococcus aureus,1,769,141
4-chloroaniline,Cryptococcus neoformans,0,351,52
(2R)-2-amino-3-(thiophene-2-sulfinyl)propanoic acid,Staphylococcus epidermis,0,44,147
Tipranavir ,Human herpesvirus 1 ,0,1277,87
Avibactam,Pseudomonas aeruginosa,1,454,125
Benzylpenicillin,Stenotrophomonas maltophilia,0,481,151
Ticarcillin,Coagulase- negative staphylococci,0,1271,49
5-(dibromomethylene)-3-hexyl-2(5H)-furanone,Achromobacter xylosoxidans,0,373,1
Carabrone,Streptococcus pyogenes,0,523,160
"L-744,832",Enterobacteria phage T4,0,865,65
3-Methyl-D-phenylalanine,Burkholderia thailandensis,0,288,32
Praziquantel,Schistosoma,1,1113,134
Trimethyl(3-{4-[3-(trimethylphosphaniumyl)propoxy]phenoxy}propyl)phosphanium dibromide,Burkholderia thailandensis,0,1291,32
Cyanidin,Pseudomonas aeruginosa,1,620,125
Pleurocidin,Porphyromonas gingivalis,0,1107,119
S-methyl- L-cysteine,Human parainfluenza virus type 2,0,1171,93
Idoxuridine,Serratia marcescens,0,820,136
Daclatasvir,Hepatitis C Virus ,1,651,85
Cephalexin,Enterococcus faecium,0,566,67
4-nitropyridine N -oxide,Enterobacter aerogenes,0,359,61
(2-methyl-5-nitro-1H-imidazol-1-yl)methyl (2E)-3-phenylprop-2-enoate,Corynebacterium ammoniagenes,0,14,50
N-[5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl]-3-(4-methoxyphenyl)propanamide,Vibrio anguillarum,1,989,173
"3-{2-[(1S,2R,4aR,8aR)-1,2,4a,5-tetramethyl-1,2,3,4,4a,7,8,8a-octahydronaphthalen-1-yl]ethyl}-N-(3-fluorophenyl)-5-methylidene-2,5-dihydrofuran-2-amine",Haemophilus influenzae,0,308,78
Silybin,Bacillus anthracis,0,1199,18
Myxinidin,Marinobacter hydrocarbonoclasticus,0,955,107
Cefuroxime,Clostridium perfringens ,1,565,48
Methacycline,Yersinia enterocolitica,0,929,179
NA10,Staphylococcus caprae,0,999,143
"(2E)-1-(3 ,4 ,5 -trimethoxyphenyl)-3-(2-naphthyl)-2-propen-1-one",Human herpesvirus 1 ,0,24,87
"1-(2-Chloroacetyl)-5-methylindoline-2,3-dione",Baker's yeast,0,120,27
3-tetra- decanoyltetronic,Staphylococcus aureus,1,304,141
Sulfacetamide,Acinetobacter baumannii,0,1222,2
4-nitro-cinnamaldehyde,Streptococcus parasanguinis,0,358,157
Fosamprenavir,Bacillus anthracis,0,746,18
Spermine,Streptococcus pneumoniae serotype 4,0,1211,159
alpha-Longipinene,Morganella morganii,0,1338,109
Lys-a1,Streptococcus mutans,1,910,155
(2R)-2-amino-6-acetamidohexanoic acid,Escherichia coli,0,50,69
Orange extract,Stenotrophomonas maltophilia,0,1049,151
"2-bromo-4-methyl-6-(3,4,5-tribromo-1H-pyrrole-2-carbonyl)phenol",Staphylococcus aureus,1,236,141
"1-[2-(2,4-dichlorophenyl)-5-(3,4,5-trimethoxyphenyl)-1,3,4-oxadiazol-3(2H)-yl]ethanone",Staphylococcus epidermidis,1,131,146
Sulfamoxole,Human herpesvirus 3,0,1232,88
4-(Trifluoromethyl)-D-phenylalanine,Staphylococcus epidermis,1,316,147
Garlic extract,Staphylococcus capitis,0,775,142
"3,3-dimethyl-13-{9-methyl-[1,2,3,4]tetrazolo[1,5-a]quinolin-4-yl}-1H,2H,3H,4H,6H,11H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",Human respiratory syncytial virus B,0,249,94
C8-HSL,Trueperella pyogenes,1,508,171
(furan-2-yl)methyl (2E)-3-phenylprop-2-enoate,Citrobacter freundii,0,112,43
L-4-Carbamoylphenylalanine,Raoultella ornithinolytica,0,864,131
"14-dehydroxy-11,12-didehydroandrographolide- 3,19-bis(succinic acid) potasium sodium salt",Geobacillus kaustophilus,0,163,77
Ciprofloxacin,Staphylococcus saprophyticus,0,590,150
L-cysteic acid,Streptococcus sanguis,1,874,163
Cefotaxime,Trichophyton mentagrophytes,0,553,170
Piperacillin,Candida albicans,0,1102,34
2-(2-Thienylsulfonyl)ethanethioamide,Vibrio anguillarum,1,190,173
Thiazolidinedione-8,Shigella flexneri,0,1266,138
Diazepam,Mycobacterium avium,0,670,110
Cefoxitin,Escherichia coli,1,556,69
Na-Benzoate,Staphylococcus aureus,1,1004,141
3-hexyl-4-bromo-5-methylene-2(5H)-furanone,Vibrio parahaemolyticus,0,298,177
Cefalotin,Aspergillus niger,0,540,16
Lomefloxacin,Achromobacter sp.,0,904,0
"(5E)-5-hexylidene-1,3-thiazolidine-2,4-dione",Streptococcus parasanguinis,0,74,157
cyclophosphamide,Firmicutes,1,1358,73
HE12,Aspergillus niger,0,792,16
Rufloxacin,Stenotrophomonas maltophilia,1,1161,151
Zeaxanthin,Aspergillus niger,0,1326,16
S-phenyl-L-cysteine,Pichia anomala,0,1172,117
Gallium cation,Raoultella ornithinolytica,0,771,131
TZD-C8,Pseudomonas fluorescens,0,1241,127
"(2S,3R,4S,5S,6R)-6-(Acetoxymethyl)-3-(3-oxohexanamido)tetrahydro-2H-pyran-2,4,5-triyl triacetate",Pseudomonas aeruginosa,1,62,125
Hesperidin,Vibrio harveyi,1,799,176
Moxifloxacin ,Trichophyton mentagrophytes,0,946,170
Ionic silver,Staphylococcus aureus,1,834,141
W-7 Hydrochloride,Candida albicans,1,1320,34
Penicillic acid,Hafnia alvei,0,1080,79
(2S)-2-amino-3-(tert-butylsulfanyl)propanoic acid,Gardnerella vaginalis,0,54,76
Oxiconazole nitrate,Kocuria rhizophila,0,1054,101
NA-CATH-ATRA1-ATRA1,Staphylococcus aureus,1,998,141
Phosphorylserine,Candida dubliniensis,0,1097,35
3-Chlorotyrosine,Staphylococcus aureus,1,281,141
3-(4-fluorophenyl)-5-(3-(allyloxy)-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Pseudomonas aeruginosa,1,272,125
Lemon,Geobacillus kaustophilus,0,895,77
"(2S)-2-amino-3-(1,3-thiazol-4-yl)propanoic acid",Staphylococcus aureus,1,52,141
Ceftizoxime,Streptococcus pyogenes,0,562,160
N -(pyridin-3-yl-methylene)benzohydrazide,Staphylococcus aureus,1,962,141
"3-(2-Furylmethyl)-2-{[(5-hydroxy-1H-pyrazol-3-yl)methyl]sulfanyl}-3,5,6,7-tetrahydro-4H-cyclopenta[4,5]thieno[2,3-d]pyrimidin-4-one",Enterococcus gallinarum,0,263,68
Benzyl decyl beta-maltoside,Proteus vulgaris,0,480,122
Lfcin,Streptococcus gordonii,0,898,153
Toremifene,Candida dubliniensis,1,1282,35
Trimethyl(3-{4-[3-(trimethylphosphaniumyl)propoxy]phenoxy}propyl)phosphanium dibromide,Aquifex aeolicus,0,1291,13
"2,4,5-Trifluorophenylalanine",Staphylococcus aureus,1,172,141
Indole-7-carboxylic acid,Obesumbacterium proteus,0,832,115
Quinizarin,Klebsiella planticola,0,1131,98
Benzoylperoxide,Staphylococcus cohnii,0,479,145
"(2E)-1-(2 ,4 ,5 -trimethoxyphenyl)-3-(2-naphthyl)-2-propen-1-one",Pantoea agglomerans,0,21,116
"3,3-dimethyl-13-{7-methyl-[1,2,3,4]tetrazolo[1,5-a]quinolin-4-yl}-1H,2H,3H,4H,6H,11H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",Candida albicans,1,247,34
Tomentosin,Aeromonas sobria,0,1281,10
D-Cystine,Pseudomonas chlororaphis,0,634,126
Tipranavir ,Human immunodeficiency virus,1,1277,91
L-Tyrosine,Staphylococcus epidermis,1,872,147
Sulfanilamide,Escherichia coli,1,1233,69
Ethylenediametetraacetic acid,Salmonella enterica,0,724,133
"(2R,3E)-2-Amino-4-phenyl-3-butenoic acid",Shewanella oneidensis,0,51,137
Aspirin,Candida albicans,1,448,34
Chromate,Varicella-zoster virus,0,579,172
Vanillin,Burkholderia thailandensis,0,1309,32
Vancomycin,Staphylococcus aureus,1,1307,141
1-(4-methoxyphenyl)-3-p-tolyurea,Enterobacter aerogenes,0,127,61
HE10,Desulfovibrio africanus,0,791,54
1-{2-[(E)-2-(4-methoxyphenyl)ethenyl]-4-phenylquinolin-3-yl}ethan-1-one,Escherichia coli,1,141,69
Tobramycin,Burkholderia cenocepacia,1,1279,28
N -(4-trifluoromethyl-benzylidene)benzohydrazide,Enterococcus faecalis,1,960,66
Myxinidin,Listeria monocytogenes,1,955,104
LL-31,Marinobacter hydrocarbonoclasticus,0,887,107
GW 5074,Acinetobacter nosocomialis,0,767,3
Hesperetin,Clostridium bacilli,0,798,44
2-(Trifluoromethyl)-D-phenylalanine,Hepatitis C virus,0,212,86
3-(4-fluorophenyl)-5-(3-ethoxy- 4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Pseudomonas aeruginosa,1,273,125
Pivmecillinam,Vibrio campbellii,0,1105,174
Telithromycin,Varicella-zoster virus,0,1254,172
Esculin,Pseudomonas aeruginosa,1,716,125
Timolol,Fusarium solani,0,1274,75
4-Acetamido-D-phenylalanine,Stenotrophomonas maltophilia,0,317,151
4-Fluoro-2-methyl-D-phenylalanine,Human herpesvirus 3,0,329,88
"3,5-dimethylaniline",Pseudomonas aeruginosa,1,260,125
GW 5074,Pseudomonas putida,0,767,130
Ephedrine,Mycobacterium avium,0,705,110
"1-{2-[(E)-2-[3,5-bis(trifluoromethyl)phenyl]ethenyl]-4-phenylquinolin-3-yl}ethan-1-one",Klebsiella planticola,1,142,98
Sulfamethoxazole,Dihydropteroate synthase type-1,0,1231,55
(RW)2-NH2,Streptomyces sp. ,0,95,167
2-(2-(2-Chloroacetamido)-5-fluorophenyl)-2-oxo-N-( prop-2-yn-1-yl)acetamide,Enterococcus faecium,0,186,67
Cloxacillin,Streptococcus pneumoniae,1,606,158
5-(dibromomethylene)-3-(1-bromobutyl)-2(5H)-furanone,Staphylococcus chromogenes,0,369,144
Kojic acid,Pseudomonas aeruginosa,1,861,125
"1-[2-(2,4-dichlorophenyl)-5-(3,4,5-trimethoxyphenyl)-1,3,4-oxadiazol-3(2H)-yl]ethanone",Pseudomonas aeruginosa,1,131,125
7-methoxyindole,Aeromonas hydrophila,0,407,9
"1-(2,4-dichlorophenyl)-2-(1H-imidazol-1-yl)ethyl (2E)-3-phenylprop-2-enoate",Arthrobacter sp. ,0,119,14
Thimerosal,Listeria ivanovii,0,1267,103
Amlodipine,Burkholderia thailandensis,0,434,32
3-Nitro-D-tyrosine,Burkholderia cepacia,0,289,29
"2-(4-methoxyphenyl)-N-(3-{[2-(4-methoxyphenyl)ethyl]imino}-1,4-dihydro-2-quinox alinylidene)ethanamine",Acinetobacter oleiovorans,0,207,4
7-Bicyclic brominated furanones,Streptococcus sanguis,0,399,163
DispersinB-KSL-W wound gel,Chromobacterium violaceum,0,687,42
Nitrofurantoin ,Bacillus cereus,0,1024,19
Cefotetan,Aspergillus fumigatus,0,554,15
"Phenol,2,4-bis(1,1-dimethylethyl)",Gardnerella vaginalis,0,1090,76
Raspberry KAS 434,Citrobacter freundii,0,1145,43
NRC-16,Burkholderia cenocepacia,0,1003,28
3-(2-Pyridinyl)alanine,Campylobacter jejuni,0,266,33
Sulconazole nitrate,Escherichia coli ,0,1221,70
4-bromo-5-(bromomethylene)-3-(1-bromobutyl)-2(5H)-furanone,Staphylococcus epidermidis,1,344,146
Cefprozil,Streptococcus parasanguinis,0,559,157
"1-{6-nitro-4-phenyl-2-[(E)-2-(3,4,5-trimethoxyphenyl)ethenyl]quinolin-3-yl}ethan-1-one",Thermus thermophilus ,0,144,169
