drug_id,drug_name,microbe_id,microbe_name,label,strain_count,pubmed_count
311,"4,5-dihydroxy-2,3-pentanedione",19,Bacillus cereus,1,1,1
311,"4,5-dihydroxy-2,3-pentanedione",34,Candida albicans,1,1,1
312,"4-(2-(5-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-1,3,4-oxadiazol-2-yl)vinyl)-2-methoxyphenol",121,Pseudomonas aeruginosa,1,1,1
312,"4-(2-(5-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-1,3,4-oxadiazol-2-yl)vinyl)-2-methoxyphenol",137,Staphylococcus aureus,1,2,1
312,"4-(2-(5-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-1,3,4-oxadiazol-2-yl)vinyl)-2-methoxyphenol",148,Streptococcus epidermidis,1,1,1
313,4-(2-methybutyryl)-4H-tomentosin,34,Candida albicans,1,1,1
314,"4-(5-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-1,3,4-oxadiazole-2-yl)aniline",121,Pseudomonas aeruginosa,1,1,1
314,"4-(5-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-1,3,4-oxadiazole-2-yl)aniline",137,Staphylococcus aureus,1,2,1
314,"4-(5-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-1,3,4-oxadiazole-2-yl)aniline",148,Streptococcus epidermidis,1,1,1
315,4-(Aminomethyl)-D-phenylalanine,137,Staphylococcus aureus,1,1,1
315,4-(Aminomethyl)-D-phenylalanine,143,Staphylococcus epidermis,1,1,1
316,4-(Trifluoromethyl)-D-phenylalanine,143,Staphylococcus epidermis,1,1,1
317,4-Acetamido-D-phenylalanine,137,Staphylococcus aureus,1,1,1
317,4-Acetamido-D-phenylalanine,143,Staphylococcus epidermis,1,1,1
318,4-Amino-D-phenylalanine,137,Staphylococcus aureus,1,1,1
318,4-Amino-D-phenylalanine,143,Staphylococcus epidermis,1,1,1
319,4-Benzoylphenylalanine,137,Staphylococcus aureus,1,1,1
319,4-Benzoylphenylalanine,143,Staphylococcus epidermis,1,1,1
320,4-Benzyl-sulfonyl-5-hydroxy-3-chloro-2(5H)-furanone,21,Bacillus subtilis,1,1,1
321,4-Br-PHL,121,Pseudomonas aeruginosa,1,1,1
322,4-Bromo-D-phenylalanine,137,Staphylococcus aureus,1,1,1
322,4-Bromo-D-phenylalanine,143,Staphylococcus epidermis,1,1,1
323,4-Chloro-2-fluoro-DL-phenylalanine,137,Staphylococcus aureus,1,1,1
323,4-Chloro-2-fluoro-DL-phenylalanine,143,Staphylococcus epidermis,1,1,1
324,4-Chlorochalcone,75,Haemophilus influenzae,1,3,1
325,4-Cyanophenylalanine,137,Staphylococcus aureus,1,1,1
325,4-Cyanophenylalanine,143,Staphylococcus epidermis,1,1,1
326,4-Ethylcatechol,67,Escherichia coli,1,1,1
327,4-Ethylguaiacol,67,Escherichia coli,1,1,1
328,"4-Fluoro-(S)-4,5-Dihydroxypentane-2,3-dione",171,Vibrio harveyi,1,1,1
329,4-Fluoro-2-methyl-D-phenylalanine,137,Staphylococcus aureus,1,1,1
329,4-Fluoro-2-methyl-D-phenylalanine,143,Staphylococcus epidermis,1,1,1
330,4-Fluoro-D-phenylalanine,137,Staphylococcus aureus,1,1,1
330,4-Fluoro-D-phenylalanine,143,Staphylococcus epidermis,1,1,1
331,4-Hydroxy benzoate,67,Escherichia coli,1,1,1
332,"4-Hydroxy-2,5-dimethyl-3(2H)-furanone",121,Pseudomonas aeruginosa,1,1,1
333,4-Hydroxychalcone,75,Haemophilus influenzae,1,3,1
334,4-Iodo-d-phenylalanine,137,Staphylococcus aureus,1,1,1
334,4-Iodo-d-phenylalanine,143,Staphylococcus epidermis,1,1,1
335,4-Methoxycarbonylphenylboronic acid,168,Vibrio anguillarum,1,1,1
335,4-Methoxycarbonylphenylboronic acid,169,Vibrio campbellii,1,1,1
335,4-Methoxycarbonylphenylboronic acid,170,Vibrio cholerae,1,1,1
335,4-Methoxycarbonylphenylboronic acid,173,Vibrio vulnificus,1,1,1
336,4-Methoxychalcone,75,Haemophilus influenzae,1,3,1
337,4-Methyl benzyl dodecyl beta-maltoside,121,Pseudomonas aeruginosa,1,1,1
338,4-Methylphenylalanine,137,Staphylococcus aureus,1,2,1
338,4-Methylphenylalanine,143,Staphylococcus epidermis,1,1,1
339,4-Nitro-D-phenylalanine,137,Staphylococcus aureus,1,1,1
339,4-Nitro-D-phenylalanine,143,Staphylococcus epidermis,1,1,1
340,"4-Phenyl-N-((2R,3R,4S,5S,6R)-2,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-3-yl)butanamide",121,Pseudomonas aeruginosa,1,1,1
341,4-bromo-5-(bromomethylene)-3-(1-( 2-propynyloxy)butyl)-2(5H)-furanone,142,Staphylococcus epidermidis,1,1,1
342,4-bromo-5-(bromomethylene)-3-(1-(2-(2-(2-azidoethoxy)ethoxy)ethoxy)butyl)-2(5H)-furanone,142,Staphylococcus epidermidis,1,1,1
343,4-bromo-5-(bromomethylene)-3-(1-acetoxybutyl)-2(5H)-furanone,129,Salmonella enterica,1,1,1
344,4-bromo-5-(bromomethylene)-3-(1-bromobutyl)-2(5H)-furanone,142,Staphylococcus epidermidis,1,1,1
345,4-bromo-5-(bromomethylene)-3-butyl-2(5H)- furanone,21,Bacillus subtilis,1,1,1
345,4-bromo-5-(bromomethylene)-3-butyl-2(5H)- furanone,137,Staphylococcus aureus,1,2,1
345,4-bromo-5-(bromomethylene)-3-butyl-2(5H)- furanone,142,Staphylococcus epidermidis,1,4,1
346,4-bromo-5-(dibromomethylene)-3-(1-acetoxyoethyl)-2(5H)-furanone,129,Salmonella enterica,1,1,1
347,4-bromo-5-(dibromomethylene)-3-(1-bromoethyl)-2(5H)-furanone,129,Salmonella enterica,1,1,1
348,4-bromo-5-(dibromomethylene)-3-ethyl-2(5H)-furanone,129,Salmonella enterica,1,1,1
349,4-bromoaniline,121,Pseudomonas aeruginosa,1,1,1
350,4-chloro-7-(trifluoromethyl)quinoline,121,Pseudomonas aeruginosa,1,1,1
351,4-chloroaniline,121,Pseudomonas aeruginosa,1,1,1
352,4-chloroquinoline,132,Serratia marcescens,1,1,1
353,4-dimethyl-amino-cinnamaldehyde,168,Vibrio anguillarum,1,1,1
353,4-dimethyl-amino-cinnamaldehyde,173,Vibrio vulnificus,1,1,1
354,4-fluoroindole,121,Pseudomonas aeruginosa,1,1,1
355,4-hydroxy coumarin,67,Escherichia coli,1,1,1
356,4-methanesulfonylaniline,121,Pseudomonas aeruginosa,1,1,1
357,4-methoxy-cinnamaldehyde,168,Vibrio anguillarum,1,1,1
357,4-methoxy-cinnamaldehyde,173,Vibrio vulnificus,1,1,1
358,4-nitro-cinnamaldehyde,173,Vibrio vulnificus,1,1,1
359,4-nitropyridine N -oxide,28,Burkholderia cenocepacia,1,2,1
359,4-nitropyridine N -oxide,30,Burkholderia multivorans,1,2,1
360,4-tertiary butyl benzyl decyl beta-maltoside,121,Pseudomonas aeruginosa,1,1,1
361,4-tertiary butyl benzyl dodecyl beta-maltoside,121,Pseudomonas aeruginosa,1,1,1
362,4H-tomentosin,34,Candida albicans,1,1,1
363,5 alpha-Epoxyalantolactone,34,Candida albicans,1,1,1
364,"5,7,8,4-Tetramethoxyflavone",171,Vibrio harveyi,1,1,1
365,"5,8,11,14-Eicosatetraynoic acid",34,Candida albicans,1,12,1
366,5- hydroxyethyl-3-tetradecanoyltetramic acid,137,Staphylococcus aureus,1,4,1
367,"5-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-1,3,4-oxadiazole-2-thiol",121,Pseudomonas aeruginosa,1,1,1
367,"5-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-1,3,4-oxadiazole-2-thiol",137,Staphylococcus aureus,1,2,1
367,"5-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-1,3,4-oxadiazole-2-thiol",148,Streptococcus epidermidis,1,1,1
368,5-(dibromomethylene)-3-(1-acetoxyethyl)-2(5H)-furanone,129,Salmonella enterica,1,1,1
369,5-(dibromomethylene)-3-(1-bromobutyl)-2(5H)-furanone,129,Salmonella enterica,1,1,1
370,5-(dibromomethylene)-3-(1-bromoethyl)-2(5H)-furanone,129,Salmonella enterica,1,1,1
371,5-(dibromomethylene)-3-butyl-2(5H)-furanone,129,Salmonella enterica,1,1,1
372,5-(dibromomethylene)-3-ethyl-2(5H)-furanone,129,Salmonella enterica,1,1,1
373,5-(dibromomethylene)-3-hexyl-2(5H)-furanone,129,Salmonella enterica,1,1,1
374,5-Bicyclic brominated furanones,121,Pseudomonas aeruginosa,1,1,1
375,"5-Bromo-1-(2-chloroacetyl)indoline-2,3-dione",121,Pseudomonas aeruginosa,1,1,1
376,5-Bromoindole,121,Pseudomonas aeruginosa,1,1,1
377,"5-Chloro-1-(2-chloroacetyl)indoline-2,3-dione",121,Pseudomonas aeruginosa,1,1,1
378,5-Chloroindole,121,Pseudomonas aeruginosa,1,1,1
379,5-Fluorocytosine,34,Candida albicans,1,1,1
380,5-Fluorouracil,121,Pseudomonas aeruginosa,1,43,1
381,5-Hydroxy-4-[(4-methylphenyl)sulfonyl]-3-chloro-2(5H)-furanone,21,Bacillus subtilis,1,1,1
382,5-bromomethylene-2 (5H)-furanone,10,Aeromonas sobria,1,1,1
382,5-bromomethylene-2 (5H)-furanone,131,Serratia liquefaciens,1,1,1
383,"5-decyl-1,3-thiazolidine-2,4-dione",34,Candida albicans,1,1,1
384,5-fluoroindole,121,Pseudomonas aeruginosa,1,1,1
385,5-fluorooxiindole,121,Pseudomonas aeruginosa,1,1,1
386,"5-octyl-1,3-thiazolidine-2,4-dione",34,Candida albicans,1,1,1
387,"6-(4-chlorophenyl)-1,3-dimethyl-5-[3-(4-methylphenyl)-1-phenyl-1H-pyrazol-4-yl]-1H,2H,3H,4H,5H,6H-pyrimido[4,5-d][1,3]diazine-2,4-dione",21,Bacillus subtilis,1,1,1
387,"6-(4-chlorophenyl)-1,3-dimethyl-5-[3-(4-methylphenyl)-1-phenyl-1H-pyrazol-4-yl]-1H,2H,3H,4H,5H,6H-pyrimido[4,5-d][1,3]diazine-2,4-dione",104,Micrococcus luteus,1,1,1
387,"6-(4-chlorophenyl)-1,3-dimethyl-5-[3-(4-methylphenyl)-1-phenyl-1H-pyrazol-4-yl]-1H,2H,3H,4H,5H,6H-pyrimido[4,5-d][1,3]diazine-2,4-dione",137,Staphylococcus aureus,1,2,1
388,6-Amino Penicillinic acid,95,Klebsiella pneumoniae,1,1,1
388,6-Amino Penicillinic acid,117,Proteus mirabilis,1,1,1
388,6-Amino Penicillinic acid,137,Staphylococcus aureus,1,1,1
388,6-Amino Penicillinic acid,151,Streptococcus mutans,1,1,1
389,6-Aminoflavone,67,Escherichia coli,1,1,1
390,6-Bicyclic brominated furanones,121,Pseudomonas aeruginosa,1,1,1
391,6-Chloroindole,121,Pseudomonas aeruginosa,1,1,1
392,6-Chlorooxindole,121,Pseudomonas aeruginosa,1,1,1
393,6-Gingerol,121,Pseudomonas aeruginosa,1,1,1
394,6-MO-LF11-215,121,Pseudomonas aeruginosa,1,1,1
395,6-MO-LF11-227,121,Pseudomonas aeruginosa,1,1,1
396,6-MO-LF11-322,121,Pseudomonas aeruginosa,1,1,1
397,6-fluoroindole,121,Pseudomonas aeruginosa,1,1,1
398,6-hydroxyflavone,67,Escherichia coli,1,1,1
399,7-Bicyclic brominated furanones,121,Pseudomonas aeruginosa,1,1,1
400,7-bromoindole,121,Pseudomonas aeruginosa,1,1,1
401,7-chloroindole,121,Pseudomonas aeruginosa,1,1,1
402,7-chloroquinolin-4-ol,132,Serratia marcescens,1,1,1
403,7-fluoroindole,121,Pseudomonas aeruginosa,1,1,1
404,"7-fluoroindoline-2,3-dione",121,Pseudomonas aeruginosa,1,1,1
405,7-formylindole,121,Pseudomonas aeruginosa,1,1,1
406,7-hydroxyindole,121,Pseudomonas aeruginosa,1,1,1
407,7-methoxyindole,121,Pseudomonas aeruginosa,1,1,1
408,7-methylindole,121,Pseudomonas aeruginosa,1,1,1
409,7-nitroindole,121,Pseudomonas aeruginosa,1,1,1
410,7P-AC,137,Staphylococcus aureus,1,2,1
410,7P-AC,142,Staphylococcus epidermidis,1,2,1
411,8-fluoroquinoline,121,Pseudomonas aeruginosa,1,1,1
412,"9-hydroxy-2-propyl-4H-pyrido[1,2-a]pyrimidin-4-one",115,Porphyromonas gingivalis,1,1,1
413,A-3,34,Candida albicans,1,1,1
414,AAP2,151,Streptococcus mutans,1,1,1
415,AFP1,41,Candida tropicalis,1,1,1
416,Abacavir,89,Human immunodeficiency virus 1,1,1,4
417,Aceroside VIII,121,Pseudomonas aeruginosa,1,1,1
418,Acetohydroxamic Acid,59,Enterobacter aerogenes,1,1,4
418,Acetohydroxamic Acid,117,Proteus mirabilis,1,1,1
419,Acetycholine,34,Candida albicans,1,1,1
420,Aciclovir,84,Human herpesvirus 1,1,1,6
420,Aciclovir,167,Varicella-zoster virus,1,1,5
421,Adamantane dodecyl beta-maltoside,121,Pseudomonas aeruginosa,1,1,1
422,Adefovir Dipivoxil,80,Hepatitis B virus D,1,1,4
423,Ajoene,121,Pseudomonas aeruginosa,1,2,1
424,Albendazole,133,Shewanella oneidensis,1,1,1
425,Alexidine dihydrochloride,34,Candida albicans,1,1,1
426,Allicin,34,Candida albicans,1,1,1
426,Allicin,117,Proteus mirabilis,1,3,1
426,Allicin,121,Pseudomonas aeruginosa,1,1,1
427,Aloe Vera Gel,6,Actinobacillus actinomycetemcomitans,1,1,1
427,Aloe Vera Gel,44,Clostridium bacilli,1,1,1
427,Aloe Vera Gel,136,Staphlococcus aureus,1,1,1
427,Aloe Vera Gel,151,Streptococcus mutans,1,1,1
428,Aloe-emodin,151,Streptococcus mutans,1,1,1
429,Amantadine,92,Influenza A virus,1,4,6
430,Amikacin,58,Enteric bacteria and other eubacteria,1,1,5
430,Amikacin,67,Escherichia coli,1,3,4
430,Amikacin,105,Morganella morganii,1,1,1
430,Amikacin,118,Proteus vulgaris,1,1,1
430,Amikacin,119,Providencia stuartii,1,2,1
431,Amikacin disulfate salt,67,Escherichia coli,1,5,1
432,Aminocyclopropane,121,Pseudomonas aeruginosa,1,1,1
433,Aminosalicylic Acid,109,Mycobacterium tuberculosis,1,1,2
434,Amlodipine,21,Bacillus subtilis,1,1,1
435,Amoxicillin,21,Bacillus subtilis,1,1,1
435,Amoxicillin,47,Clostridium perfringens,1,2,3
435,Amoxicillin,100,Listeria monocytogenes,1,4,1
436,Amphotericin B,34,Candida albicans,1,3,6
437,Ampicillin,21,Bacillus subtilis,1,1,1
437,Ampicillin,100,Listeria monocytogenes,1,4,1
437,Ampicillin,121,Pseudomonas aeruginosa,1,1,2
437,Ampicillin,137,Staphylococcus aureus,1,1,1
437,Ampicillin,154,Streptococcus pneumoniae,1,3,3
438,Amprenavir,89,Human immunodeficiency virus 1,1,1,4
439,Anidulafungin,16,Aspergillus niger,1,2,5
440,Aniline,121,Pseudomonas aeruginosa,1,1,1
441,Anthraflavic acid,151,Streptococcus mutans,1,1,1
442,Anthranilate,21,Bacillus subtilis,1,1,1
442,Anthranilate,121,Pseudomonas aeruginosa,1,1,1
442,Anthranilate,129,Salmonella enterica,1,1,1
442,Anthranilate,173,Vibrio vulnificus,1,1,1
443,Apigenin,67,Escherichia coli,1,2,2
443,Apigenin,171,Vibrio harveyi,1,1,1
444,Apramycin,58,Enteric bacteria and other eubacteria,1,1,2
445,Arbekacin,67,Escherichia coli,1,1,4
446,Asperdiol,121,Pseudomonas aeruginosa,1,1,1
446,Asperdiol,137,Staphylococcus aureus,1,1,1
446,Asperdiol,171,Vibrio harveyi,1,1,1
447,Asperdiol acetate,121,Pseudomonas aeruginosa,1,1,1
447,Asperdiol acetate,137,Staphylococcus aureus,1,1,1
447,Asperdiol acetate,171,Vibrio harveyi,1,1,1
448,Aspirin,34,Candida albicans,1,1,1
449,Atazanavir,88,Human immunodeficiency virus,1,1,6
449,Atazanavir,89,Human immunodeficiency virus 1,1,1,9
450,Atovaquone,114,Plasmodium falciparum,1,2,13
451,Auranofin,34,Candida albicans,1,1,1
452,Autoinducer-2,142,Staphylococcus epidermidis,1,1,1
453,Avermectin B1a,34,Candida albicans,1,1,1
454,Avibactam,61,Enterobacter cloacae,1,1,1
454,Avibactam,67,Escherichia coli,1,1,2
454,Avibactam,95,Klebsiella pneumoniae,1,1,1
454,Avibactam,121,Pseudomonas aeruginosa,1,1,1
455,Azidocillin,154,Streptococcus pneumoniae,1,3,1
456,Azithromycin,28,Burkholderia cenocepacia,1,2,1
456,Azithromycin,30,Burkholderia multivorans,1,2,1
456,Azithromycin,58,Enteric bacteria and other eubacteria,1,1,3
456,Azithromycin,67,Escherichia coli,1,1,5
456,Azithromycin,106,Mycobacterium avium,1,4,1
456,Azithromycin,121,Pseudomonas aeruginosa,1,6,3
456,Azithromycin,137,Staphylococcus aureus,1,3,2
457,Azlocillin,47,Clostridium perfringens,1,2,3
457,Azlocillin,100,Listeria monocytogenes,1,4,1
458,Aztreonam,21,Bacillus subtilis,1,1,5
458,Aztreonam,43,Citrobacter freundii,1,1,5
459,BMAP-18,31,Burkholderia pseudomallei,1,1,1
460,BMAP-27,121,Pseudomonas aeruginosa,1,2,1
460,BMAP-27,137,Staphylococcus aureus,1,1,1
460,BMAP-27,147,Stenotrophomonas maltophilia,1,2,1
461,BMAP-28,34,Candida albicans,1,3,1
461,BMAP-28,36,Candida glabrata,1,1,1
461,BMAP-28,38,Candida krusei,1,2,1
461,BMAP-28,64,Enterococcus faecalis,1,1,1
461,BMAP-28,121,Pseudomonas aeruginosa,1,2,1
461,BMAP-28,137,Staphylococcus aureus,1,4,3
461,BMAP-28,147,Stenotrophomonas maltophilia,1,2,1
462,BS-34,34,Candida albicans,1,1,1
463,Bac8C,98,Lactobacillus fermenti,1,1,1
463,Bac8C,151,Streptococcus mutans,1,1,1
464,Bacalin hydrate,28,Burkholderia cenocepacia,1,2,1
464,Bacalin hydrate,30,Burkholderia multivorans,1,2,1
465,Bacampicillin,47,Clostridium perfringens,1,2,2
466,Bacitracin,34,Candida albicans,1,1,1
467,Bactenecin,31,Burkholderia pseudomallei,1,1,1
468,Baicalein,28,Burkholderia cenocepacia,1,2,1
468,Baicalein,30,Burkholderia multivorans,1,2,1
468,Baicalein,121,Pseudomonas aeruginosa,1,1,2
468,Baicalein,137,Staphylococcus aureus,1,6,1
469,Baicalin,121,Pseudomonas aeruginosa,1,1,1
470,Bedaquiline,109,Mycobacterium tuberculosis,1,1,1
471,Benzalacetone,170,Vibrio cholerae,1,1,1
471,Benzalacetone,171,Vibrio harveyi,1,1,1
472,Benzathine Benzylpenicillin,100,Listeria monocytogenes,1,4,1
473,Benzathine benzylpenicillin,110,Neisseria gonorrhoeae,1,1,1
474,Benzbromarone,34,Candida albicans,1,1,1
475,"Benzenesul-fonamide,4-amino-N-methyl-N-[3-(3,4,7,8-tetrahydro-2,4-dioxo-2H-thiopyrano[4,3-d]pyrimidin-1(5H)-yl)propyl",2,Acinetobacter baumannii,1,1,1
475,"Benzenesul-fonamide,4-amino-N-methyl-N-[3-(3,4,7,8-tetrahydro-2,4-dioxo-2H-thiopyrano[4,3-d]pyrimidin-1(5H)-yl)propyl",121,Pseudomonas aeruginosa,1,1,1
476,Benzethonium chloride,34,Candida albicans,1,1,1
477,Benzocaine,121,Pseudomonas aeruginosa,1,1,1
478,Benzophenonyl decyl beta-maltoside,121,Pseudomonas aeruginosa,1,1,1
479,Benzoylperoxide,116,Propionibacterium acnes,1,3,1
480,Benzyl decyl beta-maltoside,121,Pseudomonas aeruginosa,1,1,1
481,Benzylpenicillin,67,Escherichia coli,1,1,1
481,Benzylpenicillin,137,Staphylococcus aureus,1,1,1
482,Bergamottin,67,Escherichia coli,1,1,1
483,Besifloxacin,75,Haemophilus influenzae,1,4,1
483,Besifloxacin,155,Streptococcus pneumoniae serotype 4,1,2,1
484,Betulin,5,Acinetobacter sp.,1,1,1
484,Betulin,17,Bacillus amyloliquefaciens,1,1,1
484,Betulin,77,Hafnia paralvei,1,1,1
484,Betulin,111,Obesumbacterium proteus,1,1,1
484,Betulin,121,Pseudomonas aeruginosa,1,1,1
484,Betulin,125,Pseudomonas libaniensis,1,1,1
484,Betulin,132,Serratia marcescens,1,1,1
485,Betulinic acid,67,Escherichia coli,1,1,1
486,Bevirimat,89,Human immunodeficiency virus 1,1,1,1
487,Bifonazole,34,Candida albicans,1,1,1
488,Biphenyl,137,Staphylococcus aureus,1,1,1
489,"Bis-O-acetyl-4,5-dihydroxy-2,3-pentanedione",19,Bacillus cereus,1,1,1
490,BisEDT-RIP,137,Staphylococcus aureus,1,1,1
490,BisEDT-RIP,142,Staphylococcus epidermidis,1,1,1
491,Bis[(4-methylphenyl)methyl] disulfide,121,Pseudomonas aeruginosa,1,1,1
492,Bismuth oxide nanoparticle,34,Candida albicans,1,1,1
493,Brecanavir,89,Human immunodeficiency virus 1,1,1,3
494,Bromohexylmaleic anhydride,129,Salmonella enterica,1,1,1
495,Bromophenyl AHL,121,Pseudomonas aeruginosa,1,1,1
496,"Butane-1,4-diamine",132,Serratia marcescens,1,1,1
497,Butanol,34,Candida albicans,1,1,1
498,Butein,75,Haemophilus influenzae,1,3,1
499,Butenafine hydrochloride,34,Candida albicans,1,1,1
500,Butoconazole,34,Candida albicans,1,1,1
501,Butoconazole nitrate,34,Candida albicans,1,1,1
502,Butyl gallate,64,Enterococcus faecalis,1,1,1
502,Butyl gallate,121,Pseudomonas aeruginosa,1,1,1
502,Butyl gallate,137,Staphylococcus aureus,1,1,1
502,Butyl gallate,142,Staphylococcus epidermidis,1,1,1
502,Butyl gallate,151,Streptococcus mutans,1,1,1
503,C12HSL,166,Trueperella pyogenes,1,1,1
504,C16-33,151,Streptococcus mutans,1,1,1
504,C16-33,158,Streptococcus sanguinis,1,1,1
505,C16G2,149,Streptococcus gordonii,1,1,1
505,C16G2,151,Streptococcus mutans,1,2,2
505,C16G2,158,Streptococcus sanguinis,1,1,1
506,C4-HSL,10,Aeromonas sobria,1,1,1
506,C4-HSL,76,Hafnia alvei,1,1,1
506,C4-HSL,131,Serratia liquefaciens,1,1,1
507,C6-HSL,10,Aeromonas sobria,1,1,1
507,C6-HSL,76,Hafnia alvei,1,1,1
507,C6-HSL,122,Pseudomonas chlororaphis,1,2,1
507,C6-HSL,131,Serratia liquefaciens,1,1,1
508,C8-HSL,166,Trueperella pyogenes,1,1,1
509,CAMA,137,Staphylococcus aureus,1,1,1
510,CGP-37157,34,Candida albicans,1,12,1
511,CRAMP,121,Pseudomonas aeruginosa,1,1,1
512,CSP,149,Streptococcus gordonii,1,1,1
512,CSP,151,Streptococcus mutans,1,1,1
512,CSP,158,Streptococcus sanguinis,1,1,1
513,CSP-C16,149,Streptococcus gordonii,1,1,1
513,CSP-C16,151,Streptococcus mutans,1,1,1
513,CSP-C16,158,Streptococcus sanguinis,1,1,1
514,CWR11,121,Pseudomonas aeruginosa,1,1,1
515,Cadmium Ion,121,Pseudomonas aeruginosa,1,1,1
516,Caffeic Acid,67,Escherichia coli,1,1,1
516,Caffeic Acid,121,Pseudomonas aeruginosa,1,1,1
516,Caffeic Acid,137,Staphylococcus aureus,1,1,1
517,Caffeine,121,Pseudomonas aeruginosa,1,1,1
518,Calanolide A,89,Human immunodeficiency virus 1,1,1,2
519,Calcium chloride,123,Pseudomonas fluorescens,1,1,1
520,Camphene,34,Candida albicans,1,1,1
521,Capreomycin,109,Mycobacterium tuberculosis,1,1,2
522,Carabrol,34,Candida albicans,1,1,1
523,Carabrone,34,Candida albicans,1,1,1
524,Carbonyl cyanide m-chlorophenylhydrazone,67,Escherichia coli,1,1,1
524,Carbonyl cyanide m-chlorophenylhydrazone,121,Pseudomonas aeruginosa,1,1,1
524,Carbonyl cyanide m-chlorophenylhydrazone,137,Staphylococcus aureus,1,1,1
525,Carboxymethyl chitosan,29,Burkholderia cepacia,1,1,1
525,Carboxymethyl chitosan,67,Escherichia coli,1,1,1
525,Carboxymethyl chitosan,97,Kocuria rhizophila,1,1,1
525,Carboxymethyl chitosan,121,Pseudomonas aeruginosa,1,1,1
525,Carboxymethyl chitosan,137,Staphylococcus aureus,1,1,1
525,Carboxymethyl chitosan,142,Staphylococcus epidermidis,1,1,1
526,Carminic acid,151,Streptococcus mutans,1,1,1
527,Carnitine hydrochloride,7,Actinomyces oris,1,1,1
527,Carnitine hydrochloride,151,Streptococcus mutans,1,1,1
527,Carnitine hydrochloride,159,Streptococcus sanguis,1,1,1
528,Carolacton,151,Streptococcus mutans,1,1,1
529,Carvacrol,42,Chromobacterium violaceum,1,1,1
529,Carvacrol,67,Escherichia coli,1,1,1
529,Carvacrol,121,Pseudomonas aeruginosa,1,1,1
529,Carvacrol,129,Salmonella enterica,1,1,1
529,Carvacrol,137,Staphylococcus aureus,1,1,1
529,Carvacrol,151,Streptococcus mutans,1,1,1
530,Caspofungin,34,Candida albicans,1,1,1
531,Catechin,28,Burkholderia cenocepacia,1,2,1
531,Catechin,30,Burkholderia multivorans,1,2,1
531,Catechin,57,Eikenella corrodens,1,1,1
531,Catechin,121,Pseudomonas aeruginosa,1,1,1
532,Catechin gallate,57,Eikenella corrodens,1,1,1
533,Cathelicidin,11,Aggregatibacter actinomycetemcomitans,1,6,1
533,Cathelicidin,121,Pseudomonas aeruginosa,1,1,1
533,Cathelicidin,142,Staphylococcus epidermidis,1,1,1
534,Cecropin (1-7)-melittin A (2-9) amide,137,Staphylococcus aureus,1,1,1
535,Cecropin B,121,Pseudomonas aeruginosa,1,1,1
536,Cefacetrile,67,Escherichia coli,1,1,2
537,Cefaclor,47,Clostridium perfringens,1,2,4
537,Cefaclor,100,Listeria monocytogenes,1,4,1
537,Cefaclor,154,Streptococcus pneumoniae,1,1,1
538,Cefadroxil,154,Streptococcus pneumoniae,1,3,2
539,Cefalonium,100,Listeria monocytogenes,1,4,1
539,Cefalonium,137,Staphylococcus aureus,1,1,1
540,Cefalotin,47,Clostridium perfringens,1,2,3
540,Cefalotin,67,Escherichia coli,1,1,5
540,Cefalotin,154,Streptococcus pneumoniae,1,3,1
540,Cefalotin,163,Streptomyces sp.,1,1,5
541,Cefamandole,24,Bacteroides fragilis,1,1,1
542,Cefapirin,47,Clostridium perfringens,1,2,3
543,Cefazolin,67,Escherichia coli,1,1,2
543,Cefazolin,137,Staphylococcus aureus,1,1,1
544,Cefditoren,47,Clostridium perfringens,1,2,3
544,Cefditoren,154,Streptococcus pneumoniae,1,2,1
545,Cefepime,40,Candida spp.,1,1,1
545,Cefepime,67,Escherichia coli,1,1,1
545,Cefepime,121,Pseudomonas aeruginosa,1,1,1
546,Cefixime,21,Bacillus subtilis,1,1,1
546,Cefixime,75,Haemophilus influenzae,1,4,2
546,Cefixime,95,Klebsiella pneumoniae,1,1,1
546,Cefixime,100,Listeria monocytogenes,1,4,1
546,Cefixime,117,Proteus mirabilis,1,1,1
546,Cefixime,137,Staphylococcus aureus,1,1,1
546,Cefixime,151,Streptococcus mutans,1,1,1
547,Cefmenoxime,47,Clostridium perfringens,1,2,3
547,Cefmenoxime,67,Escherichia coli,1,1,1
548,Cefmetazole,67,Escherichia coli,1,1,1
548,Cefmetazole,100,Listeria monocytogenes,1,4,1
548,Cefmetazole,137,Staphylococcus aureus,1,1,1
549,Cefonicid,67,Escherichia coli,1,1,1
550,Cefoperazone,67,Escherichia coli,1,1,1
550,Cefoperazone,121,Pseudomonas aeruginosa,1,6,1
551,Ceforanide,24,Bacteroides fragilis,1,1,2
552,Cefotaxime,2,Acinetobacter baumannii,1,1,1
552,Cefotaxime,21,Bacillus subtilis,1,1,5
552,Cefotaxime,100,Listeria monocytogenes,1,4,1
