Drug,Microbe,Label,Drug_ID,Microbe_ID
3-hexyl-5-bromomethylene-2(5H)-furanone,Aspergillus fumigatus,0,299,15
Glycomonoterpenes (G-citron),Vibrio cholerae,1,786,175
Resveratrol,Burkholderia cenocepacia,1,1148,28
Gemifloxacin,Haemophilus influenzae,1,777,78
Oseltamivir,Influenza A virus ,1,1051,95
Oseltamivir,Influenza A virus ,1,1051,95
Pyrimethamine,Plasmodium falciparum,1,1123,118
Adefovir Dipivoxil,Hepatitis B virus D,1,422,83
Trovafloxacin,Haemophilus influenzae,1,1294,78
"1-(2-Chloroacetyl)-5-methylindoline-2,3-dione",Baker's yeast,0,120,27
Ofloxacin,Haemophilus influenzae,1,1044,78
Azithromycin,Mycobacterium avium,1,456,110
Peptide 1,Streptococcus parasanguinis,0,1086,157
RK-19,Proteus mirabilis,0,1138,121
"Dihydroxybenzoic Acid (2,3-DHBA)",Enterococcus faecium,0,679,67
Norgestimate,Staphylococcus epidermidis,1,1029,146
N-[(3-chloro-isoquinolin-4-yl)methylene]benzohydrazide,Staphylococcus epidermidis,1,988,146
D-Tyrosine,Staphylococcus aureus,1,642,141
Diterpene phytol,Enterobacter cancerogenus,0,688,62
Miconazole,Candida albicans,1,940,34
Pentagalloylglucose,Staphylococcus aureus,1,1082,141
"3,4-Dichloro-5-[(1,3-dichloropropan-2-yloxy)]-2(5H)-furanone",Fusarium solani,0,251,75
Trimethyl(3-{4-[3-(trimethylphosphaniumyl)propoxy]phenoxy}propyl)phosphanium dibromide,Staphylococcus aureus,1,1291,141
Bergamottin,Thermus thermophilus ,0,482,169
4-Fluoro-2-methyl-D-phenylalanine,Candida dubliniensis,0,329,35
3-(pyridin-3-yl)-5-(3-ethoxy-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Staphylococcus aureus,1,276,141
Cobalt Ion,Cronobacter sakazakii,0,608,51
Menthol,Listeria monocytogenes serotype 4a,0,925,105
Hydnocarpin D,Staphylococcus aureus,1,810,141
Nystatin,Mycobacterium tuberculosis,0,1033,113
Cycloserine ,Escherichia coli,1,624,69
Moxifloxacin,Haemophilus influenzae,1,945,78
Tannic acid,Aquifex aeolicus,0,1245,13
Norgestimate,Candida parapsilosis,0,1029,39
Pyrazinamide,Clostridium perfringens ,0,1122,48
"3,3-dimethyl-13-{9-methyl-[1,2,3,4]tetrazolo[1,5-a]quinolin-4-yl}-1H,2H,3H,4H,6H,11H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",Vibrio anguillarum,0,249,173
Zinc oxide,Escherichia coli,1,1331,69
epsilon-viniferin,Actinomyces oris,0,1365,7
NA12,Streptococcus salivarius,0,1000,161
Fluconazole,Candida albicans,1,743,34
3-(4-fluorophenyl)-5-(3-(allyloxy)-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Enterococcus faecalis,1,272,66
"(2E)-1-(1 ,3 -benzodioxol-5-yl)-3-(2-naphthyl)-2-propen-1-one",Staphylococcus aureus,1,16,141
"3,4-Dimethoxychalcone",Bacteroides vulgatus,0,255,26
Hesperidin,Staphylococcus aureus,1,799,141
"5,7,8,4-Tetramethoxyflavone",Bacillus cereus,0,364,19
Myxinidin1,Sphingomonas sp. Ibu-2,0,956,139
Flavone,Clostridium perfringens ,0,737,48
Cefpiramide,Pseudomonas aeruginosa,1,557,125
(R)-2-amino-3-cyclohexylpropanoic acid,Burkholderia cenocepacia,0,93,28
Clove oil,Pseudomonas aeruginosa,1,605,125
Josamycin,Haemophilus influenzae,1,850,78
5-bromomethylene-2 (5H)-furanone,Klebsiella pneumoniae,0,382,99
cat-AGE-RK2,Escherichia coli,1,1351,69
Hetacillin,Streptococcus pneumoniae,1,800,158
(2S)-2-amino-3-(4-tert-butylphenyl)propanoic acid,Aspergillus fumigatus,0,53,15
Aminosalicylic Acid,Fusarium solani,0,433,75
Hexameric peptide,Bacillus anthracis,0,802,18
Norspermidine,Pseudomonas aeruginosa,1,1031,125
Trimethyl(3-{4-[3-(trimethylazaniumyl)propoxy]phenoxy}propyl)azanium dibromide,Francisella novicida,0,1290,74
1-{6-nitro-4-phenyl-2-[(E)-2-[4-(trifluoromethoxy)phenyl]ethenyl]quinolin-3-yl}ethan-1-one,Staphylococcus aureus,1,145,141
L-4-Carbamoylphenylalanine,Enterococcus gallinarum,0,864,68
digoxin,Thermus thermophilus,0,1363,168
Timolol,Obesumbacterium proteus,0,1274,115
Dicloxacillin,Listeria monocytogenes,1,676,104
Cefoxitin,Listeria monocytogenes,1,556,104
"2-(4-methoxyphenyl)-N-(3-{[2-(4-methoxyphenyl)ethyl]imino}-1,4-dihydro-2-quinox alinylidene)ethanamine",Streptococcus sanguinis,1,207,162
YC-1 compound,Staphylococcus equorum,0,1322,148
(Z)-4-bromo-5-(bromomethylene)-3-methylfuran-2(5H)-one,Pseudomonas putida,0,107,130
Baicalein,Burkholderia cenocepacia,1,468,28
Azithromycin,Enteric bacteria and other eubacteria ,1,456,60
Oseltamivir,Influenza A virus ,1,1051,95
"(E)-1-[6-[(3-acetyl-2,4,6-trihydroxy-5-methylphenyl)methyl]-5,7-dihydroxy-2,2-dimethyl-2H-1-benzopyran-8-yl]-3-phenyl-2-propen-1-one",Aeromonas sobria,0,88,10
O-LF11-227,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC),0,1036,71
RK-25,Influenza B virus,0,1139,96
Pentagalloylglucose,Pseudomonas japonica,0,1082,128
Fleroxacin,Clostridium bacilli,0,740,44
4-dimethyl-amino-cinnamaldehyde,Vibrio anguillarum,1,353,173
Butyl gallate,Staphylococcus epidermidis,1,502,146
Indole-3-acetamide,Pseudomonas libaniensis,0,829,129
Pentanol,Klebsiella variicola,0,1084,100
Amantadine,Influenza A virus ,1,429,95
Sulfadoxine,Plasmodium falciparum,1,1226,118
den-SB056,Staphylococcus epidermidis,1,1361,146
Indole-7-carboxylic acid,Hafnia alvei,0,832,79
Atovaquone,Plasmodium falciparum,1,450,118
Norspermidine,Staphylococcus epidermis,0,1031,147
Tet-26,Pseudomonas aeruginosa,1,1262,125
Cefoperazone,Thermus thermophilus ,0,551,169
3-(3-fluorophenyl)-5-(3-ethoxy-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Staphylococcus aureus,1,270,141
Lymecycline,Streptococcus pneumoniae,0,909,158
Simeprevir,Hepatitis C virus,1,1200,86
Ephedrine,Clostridium leptum,0,705,45
Butenafine hydrochloride,Influenza A virus ,0,499,95
Ch_GG_Nt-Dhvar5,Bacteroides,0,571,22
Abacavir,Human immunodeficiency virus 1,1,416,92
Uracil,Human herpesvirus 1 ,1,1301,87
Cloxacillin,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC),1,606,71
Levofloxacin,Haemophilus influenzae,1,897,78
"2-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-5-(pyridin-4-yl)-1,3,4-oxadiazole",Streptococcus epidermidis,1,197,152
Farnesol,Candida dubliniensis,1,732,35
Benzathine Benzylpenicillin,Listeria monocytogenes,1,472,104
Salicylic acid,Vibrio cholerae,0,1181,175
Ceftazidime,Pseudomonas aeruginosa,1,560,125
Cefepime,Influenza B virus ,0,545,97
Nystatin,Listeria monocytogenes serotype 4a,0,1033,105
Posaconazole,Human respiratory syncytial virus B,0,1111,94
Ciprofloxacin,Helicobacter pylori ,0,590,82
Peptide 1037,Klebsiella variicola,0,1087,100
Gatifloxacin,Streptococcus pneumoniae serotype 4,1,776,159
Sulfamethoxazole,Escherichia coli,1,1231,69
Atazanavir,Human immunodeficiency virus 1,1,449,92
"N-((2R,3R,4S,5S,6R)-2,4,5-Trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-3-yl)dodecanamide",Influenza B virus,0,967,96
Efavirenz,Human immunodeficiency virus 1,1,696,92
Palmitic acid,Escherichia coli,1,1065,69
Oseltamivir,Influenza A virus ,1,1051,95
Asperdiol,Pseudomonas aeruginosa,1,446,125
cov-GL13K,Candida dubliniensis,0,1356,35
Levofloxacin,Haemophilus influenzae,1,897,78
11(R)-hydroxy-12(20)-en-knightol acetate,Staphylococcus aureus,1,148,141
Calanolide A,Streptomyces sp. ,0,518,167
Ciprofloxacin ,Haemophilus influenzae,1,592,78
Amoxicillin,Clostridium perfringens ,1,435,48
Penicillenol C2,Staphylococcus aureus,1,1079,141
N-(4-Morpholinyl)butanamide,Human herpesvirus 5,0,978,90
Undecyl beta-maltoside,Bacteroides eggerthii,0,1300,23
Caffeic Acid,Staphylococcus saprophyticus,0,516,150
Sorbitol,Arthrobacter sp. ,1,1210,14
Siamycin I,Enterobacter aerogenes,0,1191,61
Gemifloxacin,Haemophilus influenzae,1,777,78
N-(4-hydroxy-2-methylphenyl)-3-oxododecanamide,Halomonas pacifica,0,980,81
"Trimethyl[2-({10,15,20,24,26,29,31,33,34-nonakis[3-(trimethylphosphaniumyl)propoxy]hexacyclo[21.2.2.2,.2,.2,.2]pentatriaconta-1(25),3(35),4,6(34),8,10,13,15,18,20,23,26,28,30,32-pentadecaen-4-yl}oxy)ethyl]phosphanium decabromide",Klebsiella pneumoniae,0,1292,99
Dapsone,Mycobacterium leprae,1,656,111
Ceftazidime,Pseudomonas aeruginosa,1,560,125
4-Chloro-2-fluoro-DL-phenylalanine,Streptomyces gordonii,0,323,165
Na-Pyrosulfite,Escherichia coli,1,1006,69
3-(pyridin-3-yl)-5-(3-ethoxy-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Staphylococcus aureus,1,276,141
RNAIII-inhibiting Peptide,Staphylococcus aureus,1,1141,141
"1,3-dimethyl-6-(4-methylphenyl)-5-[3-(4-nitrophenyl)-1-phenyl-1H-pyrazol-4-yl]-1H,2H,3H,4H,5H,6H-pyrimido[4,5-d][1,3]diazine-2,4-dione",Eikenella corrodens,0,118,58
"2-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-5-styryl-1,3,4-oxadiazole",Staphylococcus aureus,1,199,141
Netilmicin,Escherichia coli,1,1016,69
Sucrose,Campylobacter jejuni,1,1219,33
Ertapenem,Haemophilus influenzae,1,711,78
Betulin,Thermus thermophilus,0,484,168
Ribavirin,Influenza A virus ,1,1151,95
IDR-1018,Acinetobacter baumannii,1,814,2
Rifabutin,Escherichia coli,1,1152,69
"F2,5,12W",Staphylococcus epidermidis,1,728,146
3-(1-Naphthyl)-D-Alanine,Vibrio cholerae,0,261,175
16P-AC,Vibrio campbellii,0,165,174
"3,4-Dichloro-cinnamaldehyde",Burkholderia multivorans,0,253,30
3-tetradecanoylthiotetronic,Staphylococcus aureus,1,305,141
Cycloserine ,Escherichia coli,1,624,69
"1-[2-(2,4-dichlorophenyl)-5-(3,4,5-trimethoxyphenyl)-1,3,4-oxadiazol-3(2H)-yl]ethanone",Pichia anomala,0,131,117
Vanillylacetone,Enterococcus gallinarum,0,1310,68
2-amino-4-chlorobenzoic acid,Staphylococcus capitis,0,231,142
3-Bromophenylalanine,Burkholderia cenocepacia,0,278,28
Ellagic Acid,Burkholderia cepacia,0,698,29
Dibenzyl disulphide,Actinomyces oris,1,671,7
(1E)-1-{[(1E)-prop-1-ene-1-sulfinyl]sulfanyl}prop-1-ene,Aggregatibacter actinomycetemcomitans,0,4,11
(E)-3-Decen-2-one,Serratia liquefaciens,0,89,135
Arbekacin,Candida guiliermondi,0,445,37
NA-CATH,Burkholderia thailandensis,1,997,32
"3-{2-[(1S,2R,4aR,8aR)-1,2,4a,5-tetramethyl-1,2,3,4,4a,7,8,8a-octahydronaphthalen-1-yl]ethyl}-N-(3-fluorophenyl)-5-methylidene-2,5-dihydrofuran-2-amine",Staphylococcus aureus,1,308,141
(2E)-1-[4 -(1H-imidazol-1-yl)phenyl]-3-(2-naphthyl)-2-propen-1-one,Streptococcus mutans,1,30,155
Ethambutol,Influenza B virus,0,719,96
Vancomycin,Staphylococcus cohnii,1,1307,145
Enoxacin,Haemophilus influenzae,1,704,78
Kanamycin,Escherichia coli,1,858,69
Epigallocatechin Gallate,Eikenella corrodens,1,710,58
Gatifloxacin,Streptococcus pneumoniae serotype 4,1,776,159
2(5H)-furanone,Enteric bacteria and other eubacteria ,0,167,60
Vanillin,Corynebacterium ammoniagenes,0,1309,50
Lymecycline,Helicobacter pylori ,0,909,82
Chromate,Burkholderia cepacia,0,579,29
Cycloserine,Escherichia coli,1,623,69
NA12,Pseudoalteromonas sp.,0,1000,124
MUC7 12-mer-L4,Kocuria rhizophila,0,916,101
Amlodipine,Bacillus subtilis,1,434,21
Dibenzyl disulphide,Pseudomonas aeruginosa,1,671,125
Linezolid,Enteric bacteria and other eubacteria,1,901,59
Ciprofloxacin ,Haemophilus influenzae,1,592,78
Furanone C-30,Pseudomonas aeruginosa,1,753,125
NaCl,Klebsiella planticola,0,1007,98
Cecropin B,Pseudomonas aeruginosa,1,535,125
Clindamycin,Shigella flexneri,1,599,138
Carabrone,Human herpesvirus 5,0,523,90
4-Fluoro-D-phenylalanine,Influenza B virus,0,330,96
(2Z)-N-hexyl-2-hydroxy-3-[4-(trifluoromethyl)phenyl]prop-2-enamide,Thermus thermophilus ,0,68,169
Rhodomyrtone,Propionibacterium acnes,1,1150,120
GW 5074,Enterobacter cancerogenus,0,767,62
Cefprozil,Streptococcus pneumoniae serotype 4,1,559,159
Enoxacin,Bacillus subtilis,0,704,21
"(2E)-1-(3 ,4 ,5 -trimethoxyphenyl)-3-(2-naphthyl)-2-propen-1-one",Human herpesvirus 1 ,0,24,87
Dapsone,Plasmodium falciparum,0,656,118
"2,4-Dinitro-D-phenylalanine",Varicella-zoster virus,0,176,172
Neohesperidin,Influenza A virus ,0,1013,95
Cefotetan,Staphylococcus equorum,0,554,148
Clioquinol,Vibrio vulnificus,0,601,178
Aloe-emodin,Enterobacter cloacae,0,428,63
Isoconazole,Pseudomonas japonica,0,838,128
Garlic extract,Influenza B virus ,0,775,97
Teichoplanin,Campylobacter jejuni,0,1250,33
Pefloxacin ,Haemophilus influenzae,1,1071,78
Fraxin,Fusarium solani,0,750,75
Erythromycin,Escherichia coli ,1,713,70
Tigecycline,Human herpesvirus 1 ,0,1272,87
Hetacillin,Streptococcus pneumoniae,1,800,158
Rutin,Staphylococcus haemolyticus,0,1163,149
BMAP-27,Pseudomonas aeruginosa,1,460,125
4-bromo-5-(dibromomethylene)-3-(1-acetoxyoethyl)-2(5H)-furanone,Salmonella enterica,1,346,133
"Ethane-1,2-diamine",Vibrio parahaemolyticus,0,720,177
Sm6(L1)2C,Mycobacterium tuberculosis,0,1204,113
Pivmecillinam,Clostridium perfringens ,1,1105,48
3-(4-fluorophenyl)-5-(3-(allyloxy)-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Staphylococcus aureus,1,272,141
Quercetin-3-O-glucuronide,Staphylococcus aureus,1,1129,141
Mezlocillin,Streptococcus pneumoniae,1,938,158
Epicatechin,Streptomyces sp. ,0,706,167
3-(4-fluorophenyl)-5-(3-ethoxy- 4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Staphylococcus aureus,1,273,141
N-[(3-chloro-isoquinolin-4-yl)methylene]benzohydrazide,Listeria monocytogenes serotype 4a,0,988,105
Fleroxacin,Haemophilus influenzae,1,740,78
Esculin hydrate,Vibrio campbellii,0,717,174
Heptamethoxyflavone,Staphylococcus epidermis,0,797,147
Ciprofloxacin,Haemophilus influenzae,1,590,78
"1,3-dimethyl-6-(4-methylphenyl)-5-[3-(4-nitrophenyl)-1-phenyl-1H-pyrazol-4-yl]-1H,2H,3H,4H,5H,6H-pyrimido[4,5-d][1,3]diazine-2,4-dione",Burkholderia multivorans,0,118,30
sorivudine,Mycobacterium tuberculosis,0,1388,113
Olive oil,Actinobacillus actinomycetemcomitans,0,1047,6
Clioquinol,Candida albicans,1,601,34
Nodakenetin,Bacteroides eggerthii,0,1026,23
4-Bromo-D-phenylalanine,Pseudomonas fluorescens,0,322,127
Gentamicin ,Escherichia coli,1,780,69
Methylthiopropylamine,Hafnia paralvei,0,935,80
Cefalotin,Clostridium perfringens ,1,540,48
Lymecycline,Geobacillus kaustophilus,0,909,77
Aniline,Acinetobacter sp.,0,440,5
"(2-(4-chlorophenyl)- 4-{[(6-methyl-2-pyridinyl)amino]methylene}-1,3-oxazol- 5(4H)-one)",Plasmodium falciparum,0,13,118
digoxin,Staphylococcus saprophyticus,0,1363,150
Silver nanoparticles,Pseudomonas aeruginosa,1,1194,125
Pa-MAP,Pseudomonas aeruginosa,0,1063,125
Cefalonium,Listeria monocytogenes,1,539,104
Tipranavir,Human immunodeficiency virus 1,1,1276,92
"2-(2-chloro-5-fluorophenyl)-5-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-1,3,4-oxadiazole",Streptococcus epidermidis,1,191,152
Ritonavir,Aeromonas sobria,0,1158,10
Niacinamide,Pseudomonas aeruginosa,1,1018,125
Allicin,Proteus mirabilis,1,426,121
Cerulenin ,Escherichia coli,1,569,69
HE10,Eikenella corrodens,0,791,58
Propyl gallate,Staphylococcus cohnii,0,1117,145
Myxinidin1,Staphylococcus aureus,1,956,141
4-Fluoro-D-phenylalanine,Candida spp.,0,330,40
D-Cystine,Pseudomonas chlororaphis,0,634,126
Enoxacin,Haemophilus influenzae,1,704,78
Quinupristin,Escherichia coli ,1,1133,70
Clove oil,Obesumbacterium proteus,0,605,115
Ceftizoxime,Edwardsiella tarda,0,562,56
Amphotericin B,Candida albicans,1,436,34
(RW)4D,Escherichia coli,1,98,69
Ch Dhvar5 ads,Burkholderia thailandensis,0,570,32
Cinoxacin,Haemophilus influenzae,1,589,78
N-(4-hydroxy-2-methylphenyl)-3-oxododecanamide,Porphyromonas gingivalis,1,980,119
Fosfomycin,Escherichia coli,1,748,69
Timolol,Hepatitis B virus D,0,1274,83
Thiophenone TF101,Escherichia coli,1,1268,69
7-hydroxyindole,Pseudomonas aeruginosa,1,406,125
Azithromycin,Aspergillus fumigatus,0,456,15
"(1R,3S,7R,8S,11S,12R)-3-hydroxy-1,4,8-trimethyl-12-(propan-2-yl)tricyclo[9.3.0.0]tetradec-4-en-6-one",Candida krusei,0,8,38
PTP-7,Clostridium leptum,0,1062,45
Epigallocatechin Gallate,Halomonas pacifica,0,710,81
Sorbitol,Bacteroides vulgatus,0,1210,26
Tet-213,Staphylococcus aureus,1,1261,141
VS2,Streptococcus mutans,0,1305,155
2-amino-4-chlorobenzoic acid,Burkholderia multivorans,1,231,30
Gemifloxacin,Haemophilus influenzae,1,777,78
Efavirenz,Human immunodeficiency virus 1,1,696,92
Cloxacillin,Clostridium perfringens ,1,606,48
Chlorhexidine acetate,Pseudomonas aeruginosa,0,576,125
Ceforanide,Bacteroides fragilis,1,552,24
Methyl gallate,Staphylococcus epidermidis,1,933,146
Enoxacin,Klebsiella variicola,0,704,100
Octyl gallate,Pseudomonas chlororaphis,0,1043,126
"octane-1,8-diamine",Hepatitis C Virus ,0,1378,85
Peptide 1037,Desulfovibrio africanus,0,1087,54
"(2R,3E)-2-Amino-4-phenyl-3-butenoic acid",Shewanella oneidensis,0,51,137
"octane-1,8-diamine",Achromobacter sp.,0,1378,0
Gallium cation,Citrobacter freundii,0,771,43
Menthol,Aeromonas hydrophila,1,925,9
Salicylic Acid,Candida albicans,1,1180,34
Enfuvirtide,Human immunodeficiency virus 1,1,703,92
Cloxacillin,Listeria monocytogenes,1,606,104
OSIP108,Candida albicans,1,1040,34
Sennidin A,Klebsiella variicola,0,1188,100
Thymol,Marinobacter hydrocarbonoclasticus,0,1270,107
"N-(1,3-Thiazol-2-yl)butanamide",Streptococcus sanguinis,0,970,162
Enoxacin,Haemophilus influenzae,1,704,78
Apigenin,Lysinibacillus sphaericus,0,443,106
Heptadecanoic acid,Klebsiella planticola,0,796,98
Autoinducer-2,Staphylococcus epidermidis,1,452,146
ZnO nanoparticles,Pseudomonas aeruginosa,1,1333,125
3-Methoxychalcone,Bacteroides vulgatus,0,287,26
Telekin,Candida albicans,1,1253,34
(Z)-4-bromo-5-(bromomethylene)-3-(1-bromoethyl)-2(5H)-furanone,Enterobacteria phage T4,0,102,65
"(1R,2S,7R,3E,11E)-2,18-diacetoxycembra-3,8(19),11,15(17)-tetraen-7-ol",Pseudomonas aeruginosa,1,5,125
"(5S)-1,7-bis(4-hydroxyphenyl)-5-O-_-D- apiofuranosyl(1 _ 6)-_-D-glucopyranosyloxyheptan-3-one",Pseudomonas aeruginosa,1,77,125
1-{6-nitro-4-phenyl-2-[(E)-2-[4-(trifluoromethoxy)phenyl]ethenyl]quinolin-3-yl}ethan-1-one,Dihydropteroate synthase type-1,0,145,55
Pefloxacin,Haemophilus influenzae,1,1070,78
"4-(2-(5-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-1,3,4-oxadiazol-2-yl)vinyl)-2-methoxyphenol",Staphylococcus aureus,1,312,141
Flavonoids 7,Vibrio harveyi,1,739,176
Trimethyl(3-{4-[3-(trimethylazaniumyl)propoxy]phenoxy}propyl)azanium dibromide,Desulfovibrio africanus,0,1290,54
cov-GL13K,Clostridium perfringens ,0,1356,48
Cefotaxime,Acinetobacter baumannii,1,553,2
Benzalacetone,Vibrio harveyi,1,471,176
Eucarobustol E,Francisella novicida,0,725,74
Esculin hydrate,Staphylococcus equorum,0,717,148
"3-(2-Furylmethyl)-2-{[(5-hydroxy-1H-pyrazol-3-yl)methyl]sulfanyl}-3,5,6,7-tetrahydro-4H-cyclopenta[4,5]thieno[2,3-d]pyrimidin-4-one",Enterococcus gallinarum,0,263,68
Dezocine,Haemophilus influenzae,1,666,78
CGP-37157,Candida albicans,1,510,34
L-2-Bromophenylalanine,Staphylococcus epidermis,1,863,147
3-(3-fluorophenyl)-5-(3-ethoxy-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Staphylococcus aureus,1,270,141
Ganciclovir,Human herpesvirus 1 ,1,774,87
2-(2-(2-Chloroacetamido)-5-nitrophenyl)-2-oxo-N-( prop-2-yn-1-yl)acetamide,Pseudomonas japonica,0,188,128
3-(4-fluorophenyl)-5-(3-(allyloxy)-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Staphylococcus aureus,1,272,141
Lymecycline,Escherichia coli,1,909,69
Gemifloxacin,Haemophilus influenzae,1,777,78
Sennidin A,Pseudomonas libaniensis,0,1188,129
KSL-W,Actinobacillus actinomycetemcomitans,0,855,6
Cyanidin,Pseudomonas aeruginosa,1,620,125
"2-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-5-phenyl-1,3,4-oxadiazole",Staphylococcus epidermis,0,198,147
3-Chloro-5-[(2-chloroethoxy)]-4-[(4-methylphenylsulfanyl)]-2(5H)-furanone,Hepatitis C Virus ,0,280,85
"1-[2-(3-bromo-4-hydroxy-5-methoxyphenyl)-5-(3,4,5-trimethoxyphenyl)-1,3,4-oxadiazol-3(2H)-yl]ethanone",Candida spp.,0,134,40
"3,5-dibromotyrosined",Bacteroides,0,259,22
Cynarin,Streptomyces rubiginosus,0,625,166
Cefixime,Haemophilus influenzae,1,547,78
Cycloserine,Escherichia coli,1,623,69
Mezlocillin,Clostridium perfringens ,1,938,48
Chrysophanol,Stenotrophomonas maltophilia,1,581,151
CGP-37157,Listeria ivanovii,0,510,103
Oxytetracycline,Enteric bacteria and other eubacteria,1,1056,59
L-Aspartate,Staphylococcus aureus,1,866,141
2-oxindole,Amycolatopsis orientalis,0,243,12
"1,3-dim-tolyurea",Streptococcus mutans,1,116,155
Quinolin-8-ol,Human respiratory syncytial virus B,0,1132,94
Cephaloglycin,Pseudomonas libaniensis,0,567,129
Cefmenoxime,Clostridium perfringens ,1,548,48
"2-Benzyl-5-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-1,3,4-oxadiazole",Pseudomonas aeruginosa,1,214,125
"N-((2R,3R,4S,5S,6R)-2,4,5-Trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-3-yl)butyramide",Pseudomonas aeruginosa,1,966,125
Zanamivir,Influenza A virus ,1,1325,95
Pyrimethamine,Plasmodium falciparum,1,1123,118
BMAP-28,Staphylococcus aureus,1,461,141
Norspermidine,Staphylococcus caprae,0,1031,143
Asperdiol,Pseudomonas putida,0,446,130
N-(4-Bromobenzylidene)benzohydrazide,Staphylococcus aureus,1,976,141
7-nitroindole,Campylobacter jejuni,0,409,33
Eugenol,Trichophyton mentagrophytes,0,726,170
4-Ethylcatechol,Mycobacterium avium,0,326,110
Oxantel,Porphyromonas gingivalis,1,1053,119
Fusidic acid,Staphylococcus aureus,1,762,141
3-(Trifluoromethyl)phenylalanine,Streptococcus oralis,0,275,156
Cefoperazone,Escherichia coli,1,551,69
1-methyl-4-({[(4-methylphenyl)methyl]disulfanyl}methyl)benzene,Firmicutes,0,138,73
3-(4-fluorophenyl)-5-(3-ethoxy- 4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Staphylococcus aureus,1,273,141
Carboxymethyl chitosan,Staphylococcus epidermidis,1,525,146
Phloretin,Escherichia coli,1,1094,69
Latamoxef,Bacillus subtilis,1,894,21
3-(pyridin-3-yl)-5-(3-ethoxy-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Staphylococcus aureus,1,276,141
Ursolic Acid,Staphylococcus aureus,1,1302,141
Cathelicidin,Aggregatibacter actinomycetemcomitans,1,533,11
Lamivudine,Hepatitis B virus F,1,892,84
Clavulanate ,Yersinia enterocolitica,0,598,179
3-(3-Pyridinyl)alanine,Staphylococcus aureus,1,269,141
Tigecycline,Escherichia coli,1,1272,69
Isothiocyanate,Mycobacterium smegmatis,0,847,112
"(5S)-1,7-bis(4-hydroxyphenyl)-5-O-_-D- apiofuranosyl(1 _ 6)-_-D-glucopyranosyloxyheptan-3-one",Baker's yeast,0,77,27
Pyrimethamine,Plasmodium falciparum,1,1123,118
nitrazepam,Human immunodeficiency virus 1,0,1377,92
Phenyl-arginine-b-naphthylamide,Lactobacillus fermenti,0,1092,102
"(Z)-5-octylidenethiazolidine-2,4-dione",Candida krusei,0,111,38
4H-tomentosin,Candida albicans,1,362,34
n-Hexane,Staphylococcus aureus,1,1374,141
"4,5-dihydroxy-2,3-pentanedione",Staphylococcus caprae,0,311,143
Apramycin,Bacteroides,0,444,22
Avibactam,Marinobacter hydrocarbonoclasticus,0,454,107
Ertapenem,Haemophilus influenzae,1,711,78
Mezlocillin,Clostridium perfringens ,1,938,48
Quercetin,Staphylococcus epidermis,0,1127,147
Furanone C-30,Pseudomonas aeruginosa,1,753,125
(2E)-3-(3-hydroxy-4-methoxyphenyl)-1-phenylprop-2-en-1-one,Haemophilus influenzae,1,34,78
Curcumin,Mycobacterium leprae,0,619,111
"(Z)-5-decylidenethiazolidine-2,4-dione",Plasmodium falciparum,0,110,118
"2-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-5-phenyl-1,3,4-oxadiazole",Clostridium perfringens ,0,198,48
Ertapenem,Haemophilus influenzae,1,711,78
Fluconazole,Candida albicans,1,743,34
Propyl gallate,Streptococcus mutans,1,1117,155
Pefloxacin,Haemophilus influenzae,1,1070,78
Azithromycin,Raoultella ornithinolytica,0,456,131
2-Hexylmaleic anhydride,Mycobacterium avium,0,219,110
Emodin,Streptococcus salivarius,0,700,161
(2E)-1-[4 -(1H-imidazol-1-yl)phenyl]-3-(3-methoxy-4-benzyloxi-phenyl)-2-propen-1-one,Streptococcus mutans,1,31,155
Auranofin,Candida albicans,1,451,34
Clofazimine,Staphylococcus equorum,0,602,148
Ciprofloxacin,Haemophilus influenzae,1,590,78
Polyethyleneimine,Staphylococcus epidermis,1,1108,147
LL-37,Staphylococcus epidermidis,1,888,146
Amprenavir,Human immunodeficiency virus 1,1,438,92
RTA3,Human herpesvirus 4,0,1143,89
TMB-8,Klebsiella planticola,0,1239,98
