Drug,Microbe,Label,Drug_ID,Microbe_ID
Cefalonium,Pseudomonas japonica,0,539,128
3-oxo-C8-HSL,Morganella morganii,0,303,109
Norfloxacin,Stenotrophomonas maltophilia,1,1028,151
sorivudine,Bacteroides eggerthii,1,1388,23
Diazepam,Bacillus subtilis,0,670,21
Sulfadoxine,Propionibacterium acnes,0,1226,120
Cefotaxime,Streptococcus parasanguinis,0,553,157
"(1R,3S,7R,8S,11S,12R)-3-hydroxy-1,4,8-trimethyl-12-(propan-2-yl)tricyclo[9.3.0.0]tetradec-4-en-6-one",Human parainfluenza virus type 2,0,8,93
Tet-20,Vibrio harveyi,0,1260,176
1-{2-[(E)-2-(4-hydroxy-3-methoxyphenyl)ethenyl]-4-phenylquinolin-3-yl}ethan-1-one,Pseudomonas aeruginosa,1,140,125
"(10R,11R)-Hydnocarpin D",Acinetobacter baumannii,0,2,2
Aniline,Acinetobacter sp.,0,440,5
Calcium chloride,Pseudomonas fluorescens,1,519,127
LL-13,Burkholderia pseudomallei,1,884,31
3-oxo-C8-HSL,Streptococcus pneumoniae,0,303,158
"(5E)-5-hexylidene-1,3-thiazolidine-2,4-dione",Streptococcus mitis,0,74,154
Copper sulfate,Burkholderia cepacia,1,614,29
Kaurenoic acid,Burkholderia cepacia,0,859,29
6-Chlorooxindole,Pseudomonas aeruginosa,1,392,125
Hesperetin,Burkholderia multivorans,0,798,30
D-galactose cluster,Pseudomonas aeruginosa,1,643,125
Tet-26,Pseudomonas aeruginosa,1,1262,125
4-methoxy-cinnamaldehyde,Sphingomonas sp. Ibu-2,0,357,139
Curcumin,Burkholderia multivorans,1,619,30
6-fluoroindole,Pseudomonas aeruginosa,1,397,125
Cynarin,Pseudomonas aeruginosa,1,625,125
D-Cystine,Staphylococcus epidermis,1,634,147
"N-((1E)-{4-ethoxy-3-[(8-oxo-1,5,6,8-tetrahydro-2H-1,5-methanopyrido[1,2-a][1,5]diazocin-3(4H)-yl)methyl]phenyl}methylene)-3,4,5-trihydroxybenzohydrazide",Pseudomonas aeruginosa,1,965,125
Rosmarinic acid,Burkholderia cenocepacia,0,1159,28
"1-[2-(2-nitrophenyl)-5-phenyl-1,3,4-oxadiazol-3(2H)-yl]ethanone",Enterococcus faecalis,1,132,66
"2-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-5-(4-methoxyphenyl)-1,3,4-oxadiazole",Hepatitis C Virus ,0,193,85
Pentagalloylglucose,Pseudomonas japonica,0,1082,128
Tazobactam,Human immunodeficiency virus 1,0,1247,92
Zinc oxide,Pseudomonas aeruginosa,1,1331,125
Quercetin Dihydrate,Aeromonas sobria,0,1128,10
"6-(4-chlorophenyl)-1,3-dimethyl-5-[3-(4-methylphenyl)-1-phenyl-1H-pyrazol-4-yl]-1H,2H,3H,4H,5H,6H-pyrimido[4,5-d][1,3]diazine-2,4-dione",Aggregatibacter actinomycetemcomitans,0,387,11
Telaprevir ,Staphlococcus aureus,0,1252,140
1-(4-chlorophenyl)-3-p-tolyurea,Streptococcus mutans,1,125,155
"N-((2R,3R,4S,5S,6R)-2,4,5-Trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-3-yl)dodecanamide",Influenza B virus,0,967,96
"(5S)-1,7-bis(4-hydroxyphenyl)-5-O-_-D- apiofuranosyl(1 _ 6)-_-D-glucopyranosyloxyheptan-3-one",Human respiratory syncytial virus B,0,77,94
Sulfamoxole,Candida glabrata,0,1232,36
Ethylenediametetraacetic acid,Salmonella enterica,0,724,133
Furanone C-30,Porphyromonas gingivalis,0,753,119
Sulfalene,Plasmodium falciparum,1,1227,118
Streptomycin,Coagulase- negative staphylococci,0,1216,49
Rifampicin,Staphylococcus epidermidis,1,1154,146
5-(dibromomethylene)-3-(1-bromoethyl)-2(5H)-furanone,Burkholderia pseudomallei,0,370,31
Thimerosal,Morganella morganii,0,1267,109
3-Methyl-D-phenylalanine,Burkholderia thailandensis,0,288,32
Hesperetin,Clostridium bacilli,0,798,44
Cyanidin,Klebsiella pneumoniae,1,620,99
Ciclopirox ethanolamine,Candida albicans,1,583,34
Lomefloxacin,Burkholderia pseudomallei,0,904,31
5-(dibromomethylene)-3-ethyl-2(5H)-furanone,Trichophyton mentagrophytes,0,372,170
5-(dibromomethylene)-3-(1-bromobutyl)-2(5H)-furanone,Staphylococcus chromogenes,0,369,144
Carboxymethyl chitosan,Staphylococcus epidermidis,1,525,146
2-(Aminomethyl)-L-phenylalanine,Staphylococcus epidermis,1,211,147
2-(2-(2-Chloroacetamido)-5-nitrophenyl)-2-oxo-N-( prop-2-yn-1-yl)acetamide,Staphylococcus chromogenes,0,188,144
Cefepime,Coagulase- negative staphylococci,0,545,49
D-Histidine,Bacteroides fragilis,0,635,24
"1-[2-(3,5-dichlorophenyl)-5-(3,4,5-trimethoxyphenyl)-1,3,4-oxadiazol-3(2H)-yl]ethanone",Pseudomonas aeruginosa,1,133,125
Sodium ascorbate,Pseudomonas aeruginosa,1,1208,125
O-Methyl-D-tyrosine,Aggregatibacter actinomycetemcomitans,0,1037,11
"2,4-Difluorophenylalanine",Acinetobacter oleiovorans,0,174,4
Hesperidin,Yersinia enterocolitica,1,799,179
Vanillylacetone,Pseudomonas fluorescens,0,1310,127
D-Tyrosine,Staphylococcus aureus,1,642,141
(Z)-4-bromo-5-(bromomethylene)-3-methylfuran-2(5H)-one,Micrococcus luteus,0,107,108
6-Chloroindole,Staphlococcus aureus,0,391,140
4-hydroxy coumarin,Propionibacterium acnes,0,355,120
Rufloxacin,Burkholderia cepacia,0,1161,29
IMB-2,Human immunodeficiency virus 1,0,818,92
Rhodomyrtone,Staphylococcus aureus,0,1150,141
Vanillylacetone,Pseudomonas aeruginosa,1,1310,125
"(5E)-5-hexylidene-1,3-thiazolidine-2,4-dione",Aspergillus fumigatus,0,74,15
(1Z)-(2-phenylethylidene)-lambda4-sulfanyliumolate,Streptococcus sanguinis,0,10,162
Ceftazidime,Burkholderia pseudomallei,1,560,31
beta-Caryophyllene,Salmonella enterica,0,1345,133
(2R)-2-amino-6-acetamidohexanoic acid,Enterobacter cancerogenus,0,50,62
Tomentosin,Stenotrophomonas maltophilia,0,1281,151
"(2S,3R,4S,5S,6R)-6-(Acetoxymethyl)-3-(2-(4-bromophenyl)acetamido)tetrahydro-2H-pyran-2,4,5-triyl triacetate",Pseudomonas aeruginosa,1,58,125
Limonene,Pichia anomala,1,899,117
n-Hexane,Corynebacterium ammoniagenes,0,1374,50
"3-{2-[(1S,2R,4aR,8aR)-1,2,4a,5-tetramethyl-1,2,3,4,4a,7,8,8a-octahydronaphthalen-1-yl]ethyl}-N-(3-fluorophenyl)-5-methylidene-2,5-dihydrofuran-2-amine",Haemophilus influenzae,0,308,78
Garlic extract,Burkholderia thailandensis,0,775,32
VS2,Streptococcus mutans,0,1305,155
2-(2-(2-Azidoacetamido)-5-nitrophenyl)-2-oxo-N-(prop-2-yn-1-yl)acetamide,Acinetobacter sp.,0,184,5
"2,4-Difluorophenylalanine",Staphylococcus epidermis,1,174,147
Di-MB-LF11-215,Proteus vulgaris,0,667,122
nitrazepam,Candida parapsilosis,0,1377,39
Sucrose,Campylobacter jejuni,1,1219,33
GW 5074,Eikenella corrodens,0,767,58
Lys-a1,Mycobacterium smegmatis,0,910,112
4-Fluoro-D-phenylalanine,Staphylococcus epidermis,1,330,147
W-7 Hydrochloride,Salmonella Typhi,0,1320,132
Enalapril,Bacillus anthracis,0,702,18
Furanone-2,Lysinibacillus sphaericus,0,755,106
Furanone-6,Salmonella enterica,1,758,133
D-Alanine,Staphylococcus epidermis,1,629,147
(2S)-2-amino-3-(tert-butylsulfanyl)propanoic acid,Shewanella oneidensis,0,54,137
4-Methoxycarbonylphenylboronic acid,Staphylococcus epidermis,0,335,147
Baicalin,Bacillus amyloliquefaciens,0,469,17
Silver Ion,Pseudomonas aeruginosa,1,1192,125
Octadecyl gallate,Proteus mirabilis,0,1041,121
Heptadecanoic acid,Pichia anomala,0,796,117
Chitosan,Escherichia coli,1,573,69
Indole,Staphylococcus capitis,0,827,142
Macromomycin B,Dihydropteroate synthase type-1,0,918,55
D-Citrulline,Streptococcus parasanguinis,0,633,157
2-Carbamoylphenylalanine,Porphyromonas gingivalis,0,215,119
Indole-3-acetaldehyde,Achromobacter xylosoxidans,0,828,1
sorivudine,Bacteroides,1,1388,22
Oleanolic Acid,Bacillus cereus,0,1045,19
6-Amino Penicillinic acid,Klebsiella pneumoniae,1,388,99
beta-6-20-G3K6,Bacteroides vulgatus,0,1344,26
Sm6(L1)2C,Pseudomonas putida,0,1204,130
1-(pyrazin-2-yl)ethan-1-one,Aspergillus fumigatus,0,129,15
"14-dehydroxy-11,12-didehydroandrographolide- 3,19-bis(succinic acid) potasium sodium salt",Amycolatopsis orientalis,0,163,12
L-carnosine,Streptococcus sanguis,1,873,163
Thonzonium bromide,Vibrio vulnificus,0,1269,178
LL-37,Staphylococcus aureus,1,888,141
5-Bromoindole,Pseudomonas chlororaphis,0,376,126
FS8,Hepatitis B virus F,0,730,84
"N-((1E)-{4-ethoxy-3-[(8-oxo-1,5,6,8-tetrahydro-2H-1,5-methanopyrido[1,2-a][1,5]diazocin-3(4H)-yl)methyl]phenyl}methylene)-3,4,5-trihydroxybenzohydrazide",Acinetobacter baumannii,1,965,2
Genistein,Cronobacter sakazakii,0,778,51
Polysorbate 80,Staphylococcus haemolyticus,0,1110,149
Colistin,Mycobacterium tuberculosis,1,610,113
phys-GL13K,Porphyromonas gingivalis,1,1386,119
2-Fluoro-L-phenylalanine,Staphylococcus epidermis,1,218,147
"3,3-dimethyl-13-{[1,2,3,4]tetrazolo[1,5-a]quinolin-4-yl}-2H,4H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",Pseudomonas aeruginosa,1,250,125
Oxiconazole nitrate,Kocuria rhizophila,0,1054,101
Undecanoic acid,Burkholderia cenocepacia,0,1299,28
Penicillic acid,Lysinibacillus sphaericus,0,1080,106
S6L3-33,Streptococcus mutans,1,1175,155
Chloramphenicol,Campylobacter jejuni,1,574,33
Thiazolidinedione-8,Acinetobacter nosocomialis,0,1266,3
Ethyl gallate,Enterococcus faecalis,1,722,66
Fluconazole,Lysinibacillus sphaericus,0,743,106
2-amino-6-chlorobenzoic acid,Burkholderia multivorans,1,233,30
"F2,5,12W",Streptococcus sanguinis,0,728,162
1-(pyridin-4-yl)ethan-1-one,Pseudomonas aeruginosa,1,130,125
"(5E)-5-octylidene-1,3-thiazolidine-2,4-dione",Vibrio parahaemolyticus,0,75,177
beta-sitosterol glucoside,Escherichia coli,1,1349,69
3beta-Hydroxyolean-12-en-28-al 3-p-coumarate,Pseudomonas aeruginosa,1,309,125
6-Chloroindole,Streptococcus sanguinis,0,391,162
Esomeprazole,Escherichia coli,0,718,69
"2-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-5-(phenylthio)-1,3,4-oxadiazole",Streptococcus epidermidis,1,196,152
N -(pyridin-3-yl-methylene)benzohydrazide,Pseudomonas chlororaphis,0,962,126
5-(dibromomethylene)-3-(1-bromobutyl)-2(5H)-furanone,Amycolatopsis orientalis,0,369,12
5-Chloroindole,Hepatitis C Virus ,0,378,85
Cefadroxil,Enterococcus gallinarum,0,538,68
"4-(2-(5-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-1,3,4-oxadiazol-2-yl)vinyl)-2-methoxyphenol",Mycobacterium leprae,0,312,111
1-(4-methoxyphenyl)-3-p-tolyurea,Desulfovibrio africanus,0,127,54
Brecanavir,Clostridium perfringens ,0,493,48
Dalbavancin,Burkholderia cenocepacia,0,653,28
Crocin,Yersinia enterocolitica,0,618,179
Bis[(4-methylphenyl)methyl] disulfide,Escherichia coli,0,491,69
(2Z)-N-hexyl-2-hydroxy-3-[4-(trifluoromethyl)phenyl]prop-2-enamide,Thermus thermophilus ,0,68,169
"(5Z)-2-(1,1-dichloro-3,3-dimethylbutyl)-5-(phenylmethylidene)-1,3-oxazolidin-4-one",Streptococcus mitis,0,79,154
N-[5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl]-3-(4-methoxyphenyl)propanamide,Vibrio vulnificus,1,989,178
Rutin,Candida albicans,0,1163,34
Glycinamide hydrochloride,Streptococcus mutans,1,784,155
BMAP-28,Candida glabrata,1,461,36
Quercetin,Geobacillus kaustophilus,0,1127,77
Methyl indole-7-carboxylate,Mycobacterium smegmatis,0,934,112
Amprenavir,Streptococcus pneumoniae,0,438,158
Butanol,Halomonas pacifica,0,497,81
Carbonyl cyanide m-chlorophenylhydrazone,Staphylococcus aureus,1,524,141
Imazalil,Amycolatopsis orientalis,0,821,12
"(10R,11R)-Hydnocarpin D",Bacillus anthracis,0,2,18
1-{2-[(E)-2-(4-hydroxy-3-methoxyphenyl)ethenyl]-4-phenylquinolin-3-yl}ethan-1-one,Micrococcus luteus,1,140,108
D-Phenylalanine,Achromobacter sp.,0,639,0
"(1R,2S,7R,8R)-2,18-diacetoxyasperdiol",Mycobacterium leprae,0,7,111
Gentamicin,Streptomyces sp. ,0,779,167
Penciclovir,Achromobacter xylosoxidans,0,1073,1
Lactoferricin B,Bacteroides fragilis,0,891,24
beta-6-20-G3K6,Neisseria gonorrhoeae,0,1344,114
Ch_GG_Nt-Dhvar5,Staphylococcus aureus,1,571,141
Palmitic acid,Listeria monocytogenes,0,1065,104
5-(dibromomethylene)-3-(1-bromoethyl)-2(5H)-furanone,Salmonella enterica,1,370,133
Rosmarinic acid,Escherichia coli,0,1159,69
Hepcidin 20,Sphingomonas sp. Ibu-2,0,795,139
Toremifene,Candida dubliniensis,1,1282,35
2C-4,Candida albicans,0,245,34
N-(4-Morpholinyl)butanamide,Thermus thermophilus,0,978,168
"Phenol,2,4-bis(1,1-dimethylethyl)",Serratia marcescens,1,1090,136
Methylthiopropylamine,Aggregatibacter actinomycetemcomitans,0,935,11
"2-geranyloxy-4,6-dihydroxybenzophenone",Staphylococcus epidermidis,1,241,146
Myristic acid,Pseudomonas aeruginosa,1,952,125
Isoliquiritigenin,Proteus vulgaris,0,841,122
Clary sage,Bacillus cereus,1,596,19
Penicillenol B1,Candida albicans,1,1076,34
4-bromo-5-(bromomethylene)-3-(1-( 2-propynyloxy)butyl)-2(5H)-furanone,Influenza B virus ,0,341,97
"(5Z)-2-(2,2-dimethylpropyl)-5-{[3-(trifluoromethyl)phenyl]methylidene}-1,3-oxazolidin-4-one",Staphylococcus aureus,1,85,141
Bactenecin,Burkholderia pseudomallei,1,467,31
Bromophenyl AHL,Pseudomonas aeruginosa,1,495,125
5 alpha-Epoxyalantolactone,Staphylococcus cohnii,0,363,145
Eugenol,Pseudomonas aeruginosa,1,726,125
Pa-MAP,Candida albicans,0,1063,34
AFP1,Propionibacterium acnes,0,415,120
2(5H)-furanone,Hafnia alvei,1,167,79
3-(1-Naphthyl)-D-Alanine,Staphylococcus epidermis,1,261,147
Apigenin,Vibrio harveyi,1,443,176
4-Ethylcatechol,Escherichia coli,1,326,69
cat-AGE-RK2,Bacteroides eggerthii,0,1351,23
"2-(4,5-dibromo-1-methyl-1H-pyrrol-2yl)-5-(4-nitrophenyl)-1,3,4-oxadiazole",Enterobacter aerogenes,0,200,61
Cefmetazole,Escherichia coli,1,549,69
2-bromohexanoic acid,Influenza B virus,0,238,96
(2E)-N-[3-(1H-imidazol-1-yl)propyl]-3-phenylprop-2-enamide,Lactobacillus fermenti,0,39,102
Norspermidine,Vibrio anguillarum,0,1031,173
"(2R,3E)-2-Amino-4-phenyl-3-butenoic acid",Schistosoma,0,51,134
Tyrosol,Obesumbacterium proteus,0,1295,115
Enalapril,Bacillus subtilis,1,702,21
3-chloro-5-hydroxy-4-[(4-methylphenylsulfonyl)]-2(5H)-furanone,Acinetobacter sp.,0,294,5
N -(3-nitro-4-hydroxy-benzylidene)benzohydrazide,Staphylococcus epidermidis,1,959,146
Nobiletin,Vibrio harveyi,1,1025,176
Phenyl-arginine-b-naphthylamide,Lactobacillus fermenti,0,1092,102
Chloramphenicol,Streptococcus epidermidis,0,574,152
Glycomonoterpenes (G-citron),Streptococcus salivarius,0,786,161
Cobalt Ion,Pseudomonas aeruginosa,1,608,125
1-(4-chlorophenyl)-3-p-tolyurea,Enterobacter aerogenes,0,125,61
LL-31,Marinobacter hydrocarbonoclasticus,0,887,107
N-(2-Pyrimidinyl)butanamide,Human respiratory syncytial virus B,0,973,94
Salicylic Acid,Candida albicans,1,1180,34
Danthron,Salmonella Typhi,0,655,132
(Z)-4-bromo-5-(bromomethylene)-3-butyl-2(5H)-furanone,Lactobacillus fermenti,0,104,102
Hsn5 12-mer,Campylobacter jejuni,0,808,33
4-Bromo-D-phenylalanine,Candida parapsilosis,0,322,39
Silver nitrate,Staphylococcus epidermidis,1,1196,146
M8G2,Bacteroides uniformis,0,913,25
Benzbromarone,Mycobacterium leprae,0,474,111
Lopinavir,Staphylococcus epidermis,0,905,147
Methyl indole-7-carboxylate,Pseudomonas aeruginosa,1,934,125
4-Methyl benzyl dodecyl beta-maltoside,Shigella flexneri,0,337,138
"3-{2-[(1S,2R,4aR,8aR)-1,2,4a,5-tetramethyl-1,2,3,4,4a,7,8,8a-octahydronaphthalen-1-yl]ethyl}-N-(3-fluorophenyl)-5-methylidene-2,5-dihydrofuran-2-amine",Firmicutes,0,308,73
Clindamycin,Enterobacter cloacae,0,599,63
Silver Ion,Bacteroides,0,1192,22
Sennidin A,Pseudomonas libaniensis,0,1188,129
Benzalacetone,Streptococcus sanguinis,0,471,162
"Dihydroxybenzoic Acid (2,4-DHBA)",Clostridium bacilli,0,680,44
"1-[2-(3,5-dichlorophenyl)-5-(3,4,5-trimethoxyphenyl)-1,3,4-oxadiazol-3(2H)-yl]ethanone",Streptococcus mutans,1,133,155
Fenclonine,Campylobacter jejuni,0,733,33
Imperatorin,Streptococcus pyogenes,0,823,160
13-methyltetradecanoic acid,Clostridium pasteurianum,0,157,46
Amphotericin B,Salmonella enterica,0,436,133
Itraconazole,Bacteroides eggerthii,0,848,23
4-nitro-cinnamaldehyde,Human herpesvirus 3,0,358,88
"2-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-5-phenyl-1,3,4-oxadiazole",Aquifex aeolicus,0,198,13
Phenanthrene,Serratia marcescens,1,1088,136
Silver nanowires,Pseudomonas aeruginosa,1,1195,125
16P-AC,Vibrio campbellii,0,165,174
D-Cystine,Pseudomonas chlororaphis,0,634,126
Dirithromycin,Human respiratory syncytial virus B,0,686,94
5-(dibromomethylene)-3-ethyl-2(5H)-furanone,Cryptococcus neoformans,0,372,52
(Z)-3-(bromomethylene) isobenzofuran-1(3H)-one,Staphylococcus epidermidis,1,99,146
2-(2-(2-Azidoacetamido)-5-bromophenyl)-2-oxo-N-(prop-2-yn-1-yl)acetamide,Streptococcus parasanguinis,0,181,157
Diphenyl disulphide,Listeria monocytogenes,0,684,104
L-pipecolic acid,Acinetobacter nosocomialis,0,877,3
"5-Bromo-1-(2-chloroacetyl)indoline-2,3-dione",Staphylococcus chromogenes,0,375,144
"(1-(4-chlorophenoxy)-3-[(4, 6-dimethyl-2-pyrimidinyl) thio]-2- propanol)",Stenotrophomonas maltophilia,0,0,151
Esculetin,Pseudomonas aeruginosa,1,715,125
"(5E)-5-dodecylidene-1,3-thiazolidine-2,4-dione",Acinetobacter nosocomialis,0,73,3
Sulfalene,Candida glabrata,0,1227,36
Protamine sulphate,Cronobacter sakazakii,0,1118,51
Esculin hydrate,Thermus thermophilus,0,717,168
4-bromo-5-(bromomethylene)-3-(1-( 2-propynyloxy)butyl)-2(5H)-furanone,Listeria monocytogenes serotype 4a,0,341,105
P10,Streptococcus salivarius,0,1057,161
3-(4-fluorophenyl)-5-(3-ethoxy- 4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Arthrobacter sp. ,0,273,14
Isatin,Staphylococcus chromogenes,0,836,144
Coumarin,Listeria ivanovii,0,616,103
Oxytetracycline,Bacillus cereus,0,1056,19
cat-AGE-RK1,Staphylococcus aureus,1,1350,141
Oseltamivir,Vibrio parahaemolyticus,0,1051,177
"Trimethyl[2-({10,15,20,24,26,29,31,33,34-nonakis[3-(trimethylphosphaniumyl)propoxy]hexacyclo[21.2.2.2,.2,.2,.2]pentatriaconta-1(25),3(35),4,6(34),8,10,13,15,18,20,23,26,28,30,32-pentadecaen-4-yl}oxy)ethyl]phosphanium decabromide",Staphylococcus aureus,1,1292,141
(Z)-5-(bromomethylene)-3-(hydroxymethyl]thiophen-2(5H)- one,Staphylococcus epidermidis,1,108,146
Clarithromycin,Staphylococcus capitis,0,595,142
Dimethyl Sulfoxide,Halomonas pacifica,0,682,81
Fosaphenytoin,Candida albicans,1,747,34
Benzalacetone,Vibrio harveyi,1,471,176
Methanol,Streptococcus sanguis,0,930,163
Esculin hydrate,Staphylococcus equorum,0,717,148
D-Aspartic acid,Staphylococcus epidermis,1,632,147
Penicillenol B2,Candida albicans,1,1077,34
LL-37,Burkholderia thailandensis,1,888,32
Zinc Dichloride,Pseudomonas aeruginosa,1,1329,125
3-(4-fluorophenyl)-5-(3-ethoxy- 4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Escherichia coli,1,273,69
Myxinidin2,Listeria monocytogenes,1,957,104
2-(2-(2-Azidoacetamido)-5-nitrophenyl)-2-oxo-N-(prop-2-yn-1-yl)acetamide,Staphylococcus equorum,0,184,148
Cefoperazone,Propionibacterium acnes,0,551,120
D-2-Methylphenylalanine,Eggerthella lenta,0,627,57
"1,3-dimethyl-6-(4-methylphenyl)-5-[3-(4-nitrophenyl)-1-phenyl-1H-pyrazol-4-yl]-1H,2H,3H,4H,5H,6H-pyrimido[4,5-d][1,3]diazine-2,4-dione",Streptococcus salivarius,0,118,161
DJK5,Acinetobacter baumannii,1,649,2
5-Chloroindole,Micrococcus luteus,0,378,108
(furan-2-yl)methyl (2E)-3-phenylprop-2-enoate,Citrobacter freundii,0,112,43
5-(dibromomethylene)-3-(1-acetoxyethyl)-2(5H)-furanone,Salmonella enterica,1,368,133
11(R)-hydroxy-12(20)-en-knightal,Aspergillus niger,0,147,16
2-(2-(2-Chloroacetamido)phenyl )-2-oxo-N-( prop-2-yn-1-yl )acetamide,Escherichia coli,1,189,69
Pyrogallol,Mycobacterium tuberculosis,0,1125,113
2-(2-(2-Chloroacetamido)-5-fluorophenyl)-2-oxo-N-( prop-2-yn-1-yl)acetamide,Salmonella Typhi,0,186,132
3-hexyl-5-bromomethylene-2(5H)-furanone,Varicella-zoster virus,0,299,172
Myristic acid,Klebsiella pneumoniae,1,952,99
"(5Z)-2-(1,1-dichloro-3,3-dimethylbutyl)-5-{[4-(trifluoromethyl)phenyl]methylidene}-1,3-oxazolidin-4-one",Aquifex aeolicus,0,81,13
2-(2-(2-Azidoacetamido)-5-methylphenyl)-2-oxo-N-(prop-2-yn-1-yl)acetamide,Klebsiella pneumoniae,0,183,99
FS8,Staphylococcus aureus,1,730,141
Copper sulfate,Staphylococcus epidermidis,1,614,146
Rifapentine ,Streptococcus oralis,0,1155,156
Spermine,Vibrio cholerae,1,1211,175
S-(2-thienyl)-L-cysteine,Pseudomonas chlororaphis,0,1166,126
lin-SB056-1,Staphylococcus epidermidis,1,1371,146
DJK5,Escherichia coli,1,649,69
"2-(4-Chlorophenyl)-5-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-1,3,4-oxadiazole",Aeromonas hydrophila,0,203,9
"(1R,2S,7R,3E,8E,11E)-2,18-diacetoxycembra-3,8,11,15(17)-tetraen-7-ol",Enteric bacteria and other eubacteria,0,6,59
Carnitine hydrochloride,Pseudomonas libaniensis,0,527,129
IG-19,Aeromonas hydrophila,0,816,9
2-Cyano-D-phenylalanine,Eikenella corrodens,0,217,58
Catechin,Pseudomonas aeruginosa,1,531,125
4-Fluoro-2-methyl-D-phenylalanine,Human herpesvirus 3,0,329,88
"Bis-O-acetyl-4,5-dihydroxy-2,3-pentanedione",Staphylococcus chromogenes,0,489,144
"N1-(7-chloroquinolin-4-yl)octane-1,8-diamine",Achromobacter sp.,0,993,0
Octadecyl gallate,Staphylococcus aureus,1,1041,141
Penicillenol C2,Staphylococcus saprophyticus,0,1079,150
Silver nanowires,Influenza B virus ,0,1195,97
Piperacillin-Tazobactam,Staphylococcus chromogenes,0,1103,144
Octyl gallate,Pseudomonas chlororaphis,0,1043,126
Trovafloxacin,Burkholderia pseudomallei,0,1294,31
Sulfalene,Providencia stuartii,0,1227,123
Cinnamaldehyde,Vibrio cholerae,1,585,175
Nelfinavir,Streptococcus pneumoniae serotype 4,0,1011,159
Ciprofloxacin,Helicobacter pylori ,0,590,82
"1-{2-[(E)-2-[3,5-bis(trifluoromethyl)phenyl]ethenyl]-4-phenylquinolin-3-yl}ethan-1-one",Staphylococcus aureus,1,142,141
dF21-10K,Hepatitis B virus F,0,1360,84
KABT-AMP,Candida krusei,0,852,38
Norfloxacin,Achromobacter sp.,0,1028,0
Linalool,Trichophyton mentagrophytes,0,900,170
Gallium Nitrate,Streptococcus pyogenes,0,770,160
Propanol,Eggerthella lenta,0,1116,57
beta-sitosterol glucoside,Stenotrophomonas maltophilia,0,1349,151
"Bis-O-acetyl-4,5-dihydroxy-2,3-pentanedione",Pantoea agglomerans,0,489,116
Resveratrol,Clostridium pasteurianum,0,1148,46
"2-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-5-(methylthio)-1,3,4-oxadiazole",Pseudomonas aeruginosa,1,195,125
"(2E)-1-(3 ,4 ,5 -trimethoxyphenyl)-3-(2-naphthyl)-2-propen-1-one",Human herpesvirus 1 ,0,24,87
Octadecyl gallate,Streptococcus sanguinis,0,1041,162
S-phenyl-L-cysteine,Streptococcus mutans,1,1172,155
Brecanavir,Burkholderia cenocepacia,0,493,28
"(2E)-1-(1,3-benzodioxol-5-yl)-3-(2-chloro-quinolin-3-yl)-2-propen-1-one",Enterococcus faecalis,1,17,66
"1-[2-(2,4-dichlorophenyl)-5-(3,4,5-trimethoxyphenyl)-1,3,4-oxadiazol-3(2H)-yl]ethanone",Enterococcus faecalis,1,131,66
DispersinB-KSL-W wound gel,Klebsiella pneumoniae,1,687,99
Eugenol,Trichophyton mentagrophytes,0,726,170
Penicillenol B2,Streptococcus mitis,0,1077,154
Lomefloxacin,Bacillus cereus,0,904,19
Myxinidin2,Actinoplanes missouriensis,0,957,8
(2R)-2-amino-3-(2-phenylethanesulfinyl)propanoic acid,Proteus vulgaris,0,42,122
"2,4-Difluorophenylalanine",Staphylococcus aureus,1,174,141
cat-AGE-RK1,Baker's yeast,0,1350,27
2-Chloro-DL-Phenylalanine,Bacteroides fragilis,0,216,24
Wheat bran,Aquifex aeolicus,0,1321,13
(2R)-2-amino-3-(thiophene-2-sulfinyl)propanoic acid,Staphylococcus epidermis,0,44,147
G H12,Achromobacter sp.,0,763,0
Pyrazinamide,Enterobacteria phage T4,0,1122,65
GL13K,Pseudomonas aeruginosa,1,766,125
"(2E)-1-(3 ,4 ,5 -trimethoxyphenyl)-3-(2-naphthyl)-2-propen-1-one",Staphylococcus aureus,1,24,141
2-amino-3-(3-chlorophenyl)propanoic acid,Staphylococcus epidermis,1,226,147
(2S)-2-amino-3-(4-tert-butylphenyl)propanoic acid,Achromobacter sp.,0,53,0
4-Benzyl-sulfonyl-5-hydroxy-3-chloro-2(5H)-furanone,Bacillus subtilis,1,320,21
"2-(4,5-dibromo-1-methyl-1H-pyrrol-2yl)-5-(4-nitrophenyl)-1,3,4-oxadiazole",Pseudomonas aeruginosa,1,200,125
Asperdiol,Vibrio harveyi,1,446,176
Bacalin hydrate,Enterobacter cloacae,0,464,63
Melittin B,Streptococcus mutans,1,924,155
Mitomycin C,Enterococcus faecium,0,943,67
Avibactam,Enterobacter cloacae,1,454,63
